ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
212	"gene-Hpf1"	"Hpf1"	chrNC_000074.7	+	61346734	61346894	61349771	61349870	61343461	61343570	61353117	61353268
213	"gene-Hpf1"	"Hpf1"	chrNC_000074.7	+	61346734	61346894	61349771	61349870	61343461	61343570	61357033	61357121
214	"gene-Hpf1"	"Hpf1"	chrNC_000074.7	+	61346734	61346894	61357033	61357121	61343461	61343570	61358581	61358754
215	"gene-Hpf1"	"Hpf1"	chrNC_000074.7	+	61349771	61349870	61353117	61353268	61343461	61343570	61357033	61357121
216	"gene-Hpf1"	"Hpf1"	chrNC_000074.7	+	61349771	61349870	61353117	61353268	61346734	61346894	61357033	61357121
217	"gene-Hpf1"	"Hpf1"	chrNC_000074.7	+	61353117	61353268	61357033	61357121	61343461	61343570	61358581	61358754
218	"gene-Hpf1"	"Hpf1"	chrNC_000074.7	+	61353117	61353268	61357033	61357121	61349771	61349870	61358581	61358754
219	"gene-Gm35971"	"Gm35971"	chrNC_000077.7	-	105887524	105887711	105902785	105902990	105885543	105886495	105904815	105904986
220	"gene-Fah"	"Fah"	chrNC_000073.7	-	84248261	84248352	84249984	84250034	84246385	84246483	84250240	84250362
221	"gene-Tenm3"	"Tenm3"	chrNC_000074.7	-	48763657	48763804	48788623	48788809	48753789	48754006	48793988	48794189
222	"gene-Tenm3"	"Tenm3"	chrNC_000074.7	-	48764709	48764730	48766272	48766299	48763657	48763804	48788623	48788809
223	"gene-Tenm3"	"Tenm3"	chrNC_000074.7	-	48766272	48766299	48788623	48788809	48763657	48763804	48793988	48794189
224	"gene-Tenm3"	"Tenm3"	chrNC_000074.7	-	48766272	48766299	48788623	48788809	48763657	48763804	48820345	48820468
225	"gene-Tenm3"	"Tenm3"	chrNC_000074.7	-	48766272	48766299	48788623	48788809	48764709	48764730	48793988	48794189
226	"gene-Tenm3"	"Tenm3"	chrNC_000074.7	-	50970121	50970198	50994126	50994191	50868168	50868204	51264676	51264799
227	"gene-Primpol"	"Primpol"	chrNC_000074.7	-	47034602	47034685	47039377	47039486	47034472	47034519	47039641	47039731
228	"gene-Primpol"	"Primpol"	chrNC_000074.7	-	47045627	47045790	47046504	47046738	47043249	47043338	47052753	47052901
229	"gene-Primpol"	"Primpol"	chrNC_000074.7	-	47045641	47045790	47046504	47046738	47043249	47043338	47052753	47052901
230	"gene-Primpol"	"Primpol"	chrNC_000074.7	-	47046504	47046738	47052753	47052901	47045627	47045790	47058119	47058249
231	"gene-Sorbs2"	"Sorbs2"	chrNC_000074.7	+	46235838	46235997	46238305	46238362	46228625	46228740	46243012	46243062
232	"gene-Sorbs2"	"Sorbs2"	chrNC_000074.7	+	46236579	46236663	46238305	46238362	46235838	46235997	46243012	46243062
233	"gene-Fat1"	"Fat1"	chrNC_000074.7	+	45500686	45500746	45502878	45502914	45498067	45498205	45503817	45505294
234	"gene-Siglech"	"Siglech"	chrNC_000073.7	+	55418634	55418913	55419079	55419127	55417973	55418469	55421350	55421444
235	"gene-Triml1"	"Triml1"	chrNC_000074.7	-	43589573	43589596	43591603	43591837	43589312	43589410	43593679	43593775
236	"gene-Mtmr7"	"Mtmr7"	chrNC_000074.7	-	41034455	41034588	41040090	41040225	41017000	41017110	41043452	41043581
237	"gene-Usp40"	"Usp40"	chrNC_000067.7	-	87893027	87893064	87901798	87901856	87890145	87890210	87903529	87903653
238	"gene-Usp40"	"Usp40"	chrNC_000067.7	-	87896117	87896171	87901798	87901856	87895231	87895320	87903529	87903653
239	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39513668	39513838	39530344	39530462	39472998	39473354	39534775	39534916
240	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39530344	39530462	39534775	39534916	39513668	39513838	39538529	39538670
241	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39530344	39530462	39538529	39538670	39513668	39513838	39564078	39564168
242	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39530344	39530462	39534775	39534916	39513668	39513838	39593682	39593746
243	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39530344	39530462	39538529	39538670	39513668	39513838	39593682	39593746
244	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39530344	39530462	39564078	39564168	39513668	39513838	39593682	39593746
245	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39534775	39534916	39538529	39538670	39513668	39513838	39593682	39593746
246	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39534775	39534916	39564078	39564168	39513668	39513838	39593682	39593746
247	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39534775	39534916	39538529	39538670	39530344	39530462	39564078	39564168
248	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39534775	39534916	39538529	39538670	39530344	39530462	39593682	39593746
249	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39534775	39534916	39564078	39564168	39530344	39530462	39593682	39593746
250	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39538529	39538670	39564078	39564168	39513668	39513838	39593682	39593746
251	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39538529	39538670	39564078	39564168	39530344	39530462	39593682	39593746
252	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39538529	39538670	39564078	39564168	39534775	39534916	39593682	39593746
253	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39539346	39539466	39564078	39564168	39538529	39538670	39593682	39593746
254	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	12952561	12952718	12974240	12974403	12921376	12921452	12995163	12996112
255	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	12952561	12952718	12974240	12974403	12921376	12921452	13004134	13004241
256	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	12952561	12952718	12974240	12974403	12921376	12921452	13015252	13015334
257	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	12974240	12974403	13004134	13004241	12952561	12952718	13015252	13015334
258	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	12974240	12974403	13015252	13015334	12952561	12952718	13025223	13025346
259	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	12974240	12974403	13015252	13015334	12952561	12952718	13031259	13031358
260	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	13015252	13015334	13025223	13025346	12974240	12974403	13031259	13031358
261	"gene-Mbnl1"	"Mbnl1"	chrNC_000069.7	+	60528843	60528879	60529566	60529661	60523040	60523194	60532544	60532619
262	"gene-Mypop"	"Mypop"	chrNC_000073.7	+	18731625	18731749	18733457	18733593	18725756	18726545	18734415	18735691
263	"gene-Ube2v2"	"Ube2v2"	chrNC_000082.7	-	15394878	15395004	15398922	15399071	15368849	15374407	15412323	15412382
264	"gene-Caln1"	"Caln1"	chrNC_000071.7	+	130534904	130535029	130646683	130646827	130477632	130478299	130698367	130698480
265	"gene-Caln1"	"Caln1"	chrNC_000071.7	+	130534904	130535029	130698367	130698480	130477632	130478299	130851713	130851870
266	"gene-Caln1"	"Caln1"	chrNC_000071.7	+	130646683	130646827	130698367	130698480	130534904	130535029	130851713	130851870
267	"gene-Unc5d"	"Unc5d"	chrNC_000074.7	-	29215175	29215190	29231507	29231540	29214248	29214434	29248985	29249150
268	"gene-Zfyve1"	"Zfyve1"	chrNC_000078.7	-	83615622	83615837	83621405	83621910	83605387	83605494	83641171	83642092
269	"gene-Zfyve1"	"Zfyve1"	chrNC_000078.7	-	83621405	83621910	83641171	83642092	83615622	83615837	83643770	83643944
270	"gene-Zfyve1"	"Zfyve1"	chrNC_000078.7	-	83621405	83621910	83641171	83642096	83615622	83615837	83643770	83643996
271	"gene-Cenpp"	"Cenpp"	chrNC_000079.7	-	49794701	49794790	49801041	49801130	49780730	49780827	49803596	49803775
272	"gene-Tacc1"	"Tacc1"	chrNC_000074.7	-	25671838	25672946	25690106	25690222	25667949	25668010	25691137	25691568
273	"gene-Tm2d2"	"Tm2d2"	chrNC_000074.7	+	25508081	25508169	25510454	25510570	25507226	25507608	25512581	25513276
274	"gene-Kat6a"	"Kat6a"	chrNC_000074.7	+	23413530	23413672	23415296	23415458	23409340	23409456	23416392	23416486
275	"gene-Vps36"	"Vps36"	chrNC_000074.7	+	22700284	22700317	22700404	22700482	22697872	22697959	22701553	22701688
276	"gene-Dtx1"	"Dtx1"	chrNC_000071.7	-	120820632	120820803	120821125	120821187	120820368	120820530	120821359	120821521
277	"gene-Dtx1"	"Dtx1"	chrNC_000071.7	-	120820644	120820803	120821125	120821187	120820368	120820530	120821359	120821521
278	"gene-Swi5"	"Swi5"	chrNC_000068.8	-	32171697	32171822	32177608	32177657	32170720	32170815	32177897	32178081
279	"gene-Rtn3"	"Rtn3"	chrNC_000085.7	-	7433664	7434825	7445175	7445232	7412295	7412503	7460303	7460656
280	"gene-Rtn3"	"Rtn3"	chrNC_000085.7	-	7433664	7435788	7445175	7445232	7412295	7412503	7460303	7460656
281	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128660647	128660700	128669180	128669280	128657632	128657840	128674312	128674359
282	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128660647	128660700	128669180	128669280	128657632	128657840	128674315	128674359
283	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128669180	128669280	128674312	128674359	128657632	128657840	128675670	128675738
284	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128669180	128669280	128674315	128674359	128657632	128657840	128675670	128675738
285	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128669180	128669280	128674312	128674359	128660647	128660700	128675670	128675738
286	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128669180	128669280	128674315	128674359	128660647	128660700	128675670	128675738
287	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128674312	128674359	128675670	128675738	128669180	128669280	128682400	128682452
288	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128674315	128674359	128675670	128675738	128669180	128669280	128682400	128682452
289	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128687025	128687051	128689051	128689120	128684629	128684658	128708289	128708379
290	"gene-Grtp1"	"Grtp1"	chrNC_000074.7	-	13229322	13229508	13229582	13229755	13226868	13227142	13236882	13236979
291	"gene-Cmbl"	"Cmbl"	chrNC_000081.7	+	31585440	31585583	31588313	31588405	31584110	31584218	31589829	31590266
292	"gene-Myo16"	"Myo16"	chrNC_000074.7	+	10322533	10322797	10365454	10365525	10203910	10204246	10372599	10372743
293	"gene-Myo16"	"Myo16"	chrNC_000074.7	+	10365454	10365525	10372599	10372743	10322533	10322797	10410984	10411093
294	"gene-Efnb2"	"Efnb2"	chrNC_000074.7	-	8673147	8673240	8689205	8689489	8672330	8672444	8710483	8711242
295	"gene-Gm30954"	"Gm30954"	chrNC_000074.7	-	7489760	7489852	7510985	7511222	7485212	7485303	7629003	7629124
296	"gene-Gm30954"	"Gm30954"	chrNC_000074.7	-	7489760	7489852	7582218	7582263	7485212	7485303	7629003	7629124
297	"gene-Gm30954"	"Gm30954"	chrNC_000074.7	-	7510985	7511222	7582218	7582263	7485212	7485303	7629003	7629124
298	"gene-Cibar2"	"Cibar2"	chrNC_000074.7	-	120898814	120898883	120901448	120901683	120898626	120898728	120904052	120904225
299	"gene-Elavl1"	"Elavl1"	chrNC_000074.7	-	4345335	4345561	4351684	4351838	4334780	4339924	4354926	4355030
300	"gene-Elavl1"	"Elavl1"	chrNC_000074.7	-	4362556	4362614	4372702	4372832	4361598	4361786	4374885	4375104
301	"gene-Evi5l"	"Evi5l"	chrNC_000074.7	+	4241584	4241674	4243119	4243217	4241236	4241380	4243305	4243366
302	"gene-Stxbp2"	"Stxbp2"	chrNC_000074.7	+	3684019	3684123	3684474	3684623	3683847	3683926	3685445	3685530
303	"gene-Insr"	"Insr"	chrNC_000074.7	-	3209452	3209582	3211338	3211498	3208695	3208830	3211680	3211791
304	"gene-Kif21b"	"Kif21b"	chrNC_000067.7	+	136092755	136092869	136094899	136094938	136090810	136090888	136096924	136097061
305	"gene-Shank2"	"Shank2"	chrNC_000073.7	+	143960857	143960942	143961792	143961813	143959066	143959197	143963198	143965605
306	"gene-Shank2"	"Shank2"	chrNC_000073.7	+	143960857	143960942	143963198	143965605	143959066	143959197	143974295	143979780
307	"gene-Shank2"	"Shank2"	chrNC_000073.7	+	143960857	143960969	143961792	143961813	143959066	143959197	143963198	143965605
308	"gene-Shank2"	"Shank2"	chrNC_000073.7	+	143960857	143960969	143963198	143965605	143959066	143959197	143974295	143979780
309	"gene-Cnr1"	"Cnr1"	chrNC_000070.7	+	33926608	33926694	33935211	33935329	33924401	33925158	33938029	33938137
310	"gene-Cnr1"	"Cnr1"	chrNC_000070.7	+	33926608	33926694	33935211	33935329	33924401	33925158	33943551	33948831
311	"gene-Cnr1"	"Cnr1"	chrNC_000070.7	+	33926608	33926694	33938029	33938137	33924401	33925158	33943551	33948831
312	"gene-Cnr1"	"Cnr1"	chrNC_000070.7	+	33935211	33935329	33938029	33938137	33924401	33925158	33943551	33948831
313	"gene-Cnr1"	"Cnr1"	chrNC_000070.7	+	33935211	33935329	33938029	33938137	33926608	33926694	33943551	33948831
314	"gene-Mrpl23"	"Mrpl23"	chrNC_000073.7	+	142088741	142088864	142089806	142089889	142086422	142086567	142091003	142091077
315	"gene-Mrpl23"	"Mrpl23"	chrNC_000073.7	+	142088741	142088864	142089806	142089889	142086887	142086931	142091003	142091077
316	"gene-Deaf1"	"Deaf1"	chrNC_000073.7	-	140881512	140881599	140887399	140887540	140877094	140877529	140890674	140890922
317	"gene-Deaf1"	"Deaf1"	chrNC_000073.7	-	140881512	140881602	140887399	140887540	140877094	140877529	140890674	140890922
318	"gene-Deaf1"	"Deaf1"	chrNC_000073.7	-	140902374	140902521	140902802	140902932	140901838	140901978	140903994	140904092
319	"gene-Luc7l"	"Luc7l"	chrNC_000083.7	+	26498306	26498336	26498934	26499102	26496519	26496608	26500598	26504480
320	"gene-Marchf5"	"Marchf5"	chrNC_000085.7	+	37188069	37188272	37194581	37194754	37184938	37185303	37197701	37197885
321	"gene-Marchf5"	"Marchf5"	chrNC_000085.7	+	37188069	37188272	37198037	37198204	37184938	37185303	37198788	37201856
322	"gene-Vps41"	"Vps41"	chrNC_000079.7	+	18907357	18907396	18923611	18923716	18901461	18901506	18929431	18929509
323	"gene-Vps41"	"Vps41"	chrNC_000079.7	+	18978496	18978562	18994601	18994721	18975756	18975819	18995736	18995883
324	"gene-Vps41"	"Vps41"	chrNC_000079.7	+	19026322	19026450	19027638	19027783	19025327	19025420	19029477	19029519
325	"gene-Vps41"	"Vps41"	chrNC_000079.7	+	19046907	19046952	19048202	19048282	19046706	19046806	19050289	19050981
326	"gene-Prune2"	"Prune2"	chrNC_000085.7	+	17189041	17189077	17189655	17189694	17185594	17185693	17193689	17193737
327	"gene-Prune2"	"Prune2"	chrNC_000085.7	+	17189041	17189077	17189655	17189694	17185594	17185693	17198147	17201322
328	"gene-Prune2"	"Prune2"	chrNC_000085.7	+	17189041	17189077	17193689	17193737	17185594	17185693	17198147	17201322
329	"gene-Prune2"	"Prune2"	chrNC_000085.7	+	17189655	17189694	17193689	17193737	17185594	17185693	17198147	17201322
330	"gene-Prune2"	"Prune2"	chrNC_000085.7	+	17189655	17189694	17193689	17193737	17189041	17189077	17198147	17201322
331	"gene-Spef1l"	"Spef1l"	chrNC_000073.7	-	139555774	139555871	139555890	139556041	139552210	139552520	139556387	139556586
332	"gene-Adgra1"	"Adgra1"	chrNC_000073.7	+	139420143	139420733	139425500	139425628	139415118	139415313	139427574	139427698
333	"gene-Glrx3"	"Glrx3"	chrNC_000073.7	+	137046707	137046816	137054425	137054500	137039301	137039500	137055141	137055343
334	"gene-Septin1"	"Septin1"	chrNC_000073.7	-	126816072	126816207	126816790	126816914	126815861	126815979	126817142	126817229
335	"gene-Inpp5f"	"Inpp5f"	chrNC_000073.7	+	128237881	128237962	128260739	128260876	128212904	128213415	128265361	128265490
336	"gene-Inpp5f"	"Inpp5f"	chrNC_000073.7	+	128292350	128292422	128293475	128293549	128286809	128287008	128293977	128294106
337	"gene-Dner"	"Dner"	chrNC_000067.7	-	84423115	84423340	84454065	84454179	84396369	84396492	84472451	84472605
338	"gene-Fstl4"	"Fstl4"	chrNC_000077.7	+	52891023	52891269	52959366	52959560	52705451	52705485	52963219	52963343
339	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532542	127532664	127533310	127533452	127531809	127532286	127533526	127533799
340	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532542	127532664	127533310	127533452	127531809	127532286	127533561	127533795
341	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532542	127532664	127533310	127533452	127531809	127532286	127533681	127533795
342	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532542	127532664	127533561	127533795	127531809	127532286	127534618	127535175
343	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532542	127532664	127533561	127533799	127531809	127532286	127534618	127535175
344	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532542	127532664	127533681	127533795	127531809	127532286	127534618	127535175
345	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532542	127532664	127533681	127533799	127531809	127532286	127534618	127535175
346	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533004	127533310	127533452	127532542	127532664	127533526	127533795
347	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533004	127533310	127533452	127532542	127532664	127533561	127533795
348	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533004	127533526	127533799	127532542	127532664	127534618	127535175
349	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533004	127533561	127533795	127532542	127532664	127534618	127535175
350	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533004	127533561	127533799	127532542	127532664	127534618	127535175
351	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533004	127533681	127533795	127532542	127532664	127534618	127535175
352	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533004	127533681	127533799	127532542	127532664	127534618	127535175
353	"gene-Chchd6"	"Chchd6"	chrNC_000072.7	-	89396729	89396800	89444371	89444455	89361585	89361721	89544568	89544713
354	"gene-Chchd6"	"Chchd6"	chrNC_000072.7	-	89444371	89444455	89551349	89551572	89396729	89396800	89572440	89572634
355	"gene-Prr14"	"Prr14"	chrNC_000073.7	+	127072968	127073158	127073550	127073594	127072766	127072888	127073685	127073891
356	"gene-Agap3"	"Agap3"	chrNC_000071.7	+	24701730	24701901	24703067	24703205	24697955	24698124	24704655	24704810
357	"gene-Mrtfa"	"Mrtfa"	chrNC_000081.7	-	80910862	80910918	80929489	80929555	80907742	80907818	81001591	81001853
358	"gene-Mrtfa"	"Mrtfa"	chrNC_000081.7	-	80929489	80929555	81001591	81001853	80910862	80910918	81074707	81074937
359	"gene-Ino80e"	"Ino80e"	chrNC_000073.7	-	126456397	126456514	126456774	126456894	126450755	126452163	126457045	126457124
360	"gene-Ino80e"	"Ino80e"	chrNC_000073.7	-	126456397	126456514	126456847	126456894	126450755	126452163	126457045	126457124
361	"gene-Ino80e"	"Ino80e"	chrNC_000073.7	-	126456397	126456514	126456847	126456959	126450755	126452163	126457045	126457124
362	"gene-Ino80e"	"Ino80e"	chrNC_000073.7	-	126456397	126456514	126456774	126456894	126452660	126452752	126457045	126457124
363	"gene-Csmd3"	"Csmd3"	chrNC_000081.7	-	48156173	48156251	48177194	48177506	48150880	48150968	48222693	48222806
364	"gene-Spns1"	"Spns1"	chrNC_000073.7	-	125970349	125970448	125970712	125970778	125969906	125970078	125971129	125971319
365	"gene-Gsg1l"	"Gsg1l"	chrNC_000073.7	-	125490831	125490902	125509335	125509503	125477583	125480410	125522594	125522706
366	"gene-Gsg1l"	"Gsg1l"	chrNC_000073.7	-	125557606	125557759	125619795	125619843	125522594	125522706	125681031	125681558
367	"gene-Katnip"	"Katnip"	chrNC_000073.7	+	125327480	125327536	125352144	125352221	125307041	125307120	125359472	125359642
368	"gene-Katnip"	"Katnip"	chrNC_000073.7	+	125415750	125415853	125419139	125419355	125413952	125414059	125428900	125429038
369	"gene-Cacng3"	"Cacng3"	chrNC_000073.7	+	122353728	122353812	122361405	122361546	122270966	122271207	122367557	122368616
370	"gene-Prkcb"	"Prkcb"	chrNC_000073.7	+	122143855	122144002	122167356	122167530	122127698	122127795	122181652	122181744
371	"gene-Prkcb"	"Prkcb"	chrNC_000073.7	+	122167356	122167530	122181652	122181744	122143855	122144002	122183620	122183683
372	"gene-Mettl9"	"Mettl9"	chrNC_000073.7	+	120647060	120647251	120656437	120656622	120633781	120634198	120675352	120676058
373	"gene-Mettl9"	"Mettl9"	chrNC_000073.7	+	120651309	120651519	120656437	120656622	120633781	120634198	120675355	120676058
374	"gene-Polr3e"	"Polr3e"	chrNC_000073.7	+	120526166	120526244	120527110	120527226	120523444	120523495	120527650	120527733
375	"gene-Lman2l"	"Lman2l"	chrNC_000067.7	-	36468503	36468536	36477830	36477913	36467380	36467542	36478689	36478807
376	"gene-Lman2l"	"Lman2l"	chrNC_000067.7	-	36468503	36468536	36477830	36477913	36467380	36467542	36484130	36484351
377	"gene-Lman2l"	"Lman2l"	chrNC_000067.7	-	36468503	36468536	36478689	36478807	36467380	36467542	36484130	36484351
378	"gene-Lman2l"	"Lman2l"	chrNC_000067.7	-	36477830	36477913	36478689	36478807	36467380	36467542	36484130	36484351
379	"gene-Lman2l"	"Lman2l"	chrNC_000067.7	-	36477830	36477913	36478689	36478807	36468503	36468536	36484130	36484351
380	"gene-Dcun1d3"	"Dcun1d3"	chrNC_000073.7	-	119469637	119469767	119494293	119494369	119458602	119459138	119494780	119494977
381	"gene-Rps15a"	"Rps15a"	chrNC_000073.7	-	117709155	117709241	117714007	117714087	117703596	117708416	117714331	117714469
