ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
153	"gene-Acvr2b"	"Acvr2b"	chrNC_000075.7	+	119257266	119257634	119257266	119257418	119257490	119257634	153	14,19,21,8	44,44,38,35	16,5,7,9	39,35,32,37	78	39	0.098392252692965	0.511951058052514	0.137,0.178,0.216,0.103	0.17,0.067,0.099,0.108	0.048
154	"gene-Acvr2b"	"Acvr2b"	chrNC_000075.7	+	119262332	119271200	119262332	119263240	119263824	119271200	154	74,45,52,75	4,6,4,3	50,45,59,58	2,2,2,4	78	39	0.318182385028719	0.72901960816243	0.902,0.789,0.867,0.926	0.926,0.918,0.937,0.879	-0.044
160	"gene-Prr36"	"Prr36"	chrNC_000074.7	-	4266181	4267511	4266181	4266468	4266848	4267511	160	117,128,124,110	10,8,5,5	119,113,103,105	3,10,4,2	78	39	0.288924329557937	0.71294941562217	0.854,0.889,0.925,0.917	0.952,0.85,0.928,0.963	-0.027
161	"gene-Prr36"	"Prr36"	chrNC_000074.7	-	4266181	4267511	4266181	4266555	4266848	4267511	161	44,67,84,42	69,69,60,57	47,53,49,48	62,65,52,55	78	39	0.700096874822313	0.956660566337314	0.242,0.327,0.412,0.269	0.275,0.29,0.32,0.304	0.015
162	"gene-Prr36"	"Prr36"	chrNC_000074.7	-	4266848	4267511	4266848	4266979	4267088	4267511	162	22,39,44,35	88,54,56,61	57,42,31,47	58,74,42,58	78	39	0.0817055777683277	0.494125557642756	0.111,0.265,0.282,0.223	0.329,0.221,0.27,0.288	-0.057
163	"gene-Prr36"	"Prr36"	chrNC_000074.7	-	4266848	4267511	4266848	4266979	4267096	4267511	163	24,42,58,36	5,2,6,3	63,49,33,52	5,11,8,4	78	39	0.369804424541468	0.757801769950722	0.706,0.913,0.829,0.857	0.863,0.69,0.673,0.867	0.053
164	"gene-Prr36"	"Prr36"	chrNC_000074.7	-	4266848	4267511	4266848	4266979	4267109	4267511	164	28,46,62,42	11,3,13,10	69,51,39,60	13,4,4,2	78	39	0.024346864681152	0.366442659991311	0.56,0.885,0.705,0.677	0.726,0.864,0.83,0.938	-0.133
167	"gene-Shank2"	"Shank2"	chrNC_000073.7	+	143963198	143965605	143963198	143964705	143964759	143965605	167	149,126,130,122	0,1,0,0	99,89,97,87	0,1,0,1	78	39	0.489894373802249	0.833824602869592	1.0,0.984,1.0,1.0	1.0,0.978,1.0,0.978	0.007
168	"gene-Shank2"	"Shank2"	chrNC_000073.7	+	143963198	143965605	143963198	143964708	143964762	143965605	168	152,127,128,119	0,0,0,0	100,88,96,92	0,0,0,2	78	39	0.351870540167793	0.749012559694617	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.958	0.01
169	"gene-Tssc4"	"Tssc4"	chrNC_000073.7	+	142623672	142624824	142623672	142624029	142624528	142624824	169	204,172,146,196	0,4,5,2	194,189,201,197	1,0,1,0	78	39	0.0120700668239283	0.327812219330967	1.0,0.956,0.936,0.98	0.99,1.0,0.99,1.0	-0.027
172	"gene-Uqcrq"	"Uqcrq"	chrNC_000077.7	-	53321362	53321658	53321362	53321529	53321614	53321658	172	563,452,425,535	14,9,11,9	404,364,481,403	9,10,15,11	78	39	0.229927885417849	0.672244838066488	0.953,0.962,0.951,0.967	0.957,0.948,0.941,0.948	0.01
173	"gene-Luc7l"	"Luc7l"	chrNC_000083.7	+	26472947	26474099	26472947	26473018	26474004	26474099	173	117,182,181,145	27,33,26,24	148,160,154,142	35,33,11,17	78	39	0.440022710614368	0.795612662031552	0.684,0.734,0.777,0.751	0.679,0.708,0.875,0.807	-0.031
175	"gene-Septin1"	"Septin1"	chrNC_000073.7	-	126816790	126817229	126816790	126816914	126817142	126817229	175	0,8,11,3	3,4,3,1	3,2,2,2	6,7,5,0	78	39	0.0469234737615575	0.443967749451443	0.0,0.5,0.647,0.6	0.2,0.125,0.167,1.0	0.064
179	"gene-Gm46363"	"Gm46363"	chrNC_000078.7	-	80504875	80505553	80504875	80505350	80505451	80505553	179	0,1,1,0	0,1,0,0	1,0,0,0	0,0,0,0	78	39	NA	NA	NA,0.333,1.0,NA	1.0,NA,NA,NA	-0.334
184	"gene-Fstl4"	"Fstl4"	chrNC_000077.7	+	53077067	53083277	53077067	53079271	53081182	53083277	184	22,23,8,18	0,0,3,1	22,24,11,13	0,0,1,0	78	39	0.153749827324834	0.600015215958357	1.0,1.0,0.571,0.9	1.0,1.0,0.846,1.0	-0.094
185	"gene-Gm29183"	"Gm29183"	chrNC_000067.7	-	73861554	73863154	73861554	73861676	73863057	73863154	185	0,0,0,0	1,0,0,0	0,0,2,0	0,0,0,0	78	39	NA	NA	0.0,NA,NA,NA	NA,NA,1.0,NA	-1.0
187	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127532738	127533452	127532738	127533004	127533310	127533452	187	13,21,3,11	4,0,0,0	23,16,19,10	1,1,0,0	78	39	0.999202115572178	0.999202115572178	0.619,1.0,1.0,1.0	0.92,0.889,1.0,1.0	-0.048
188	"gene-Prss36"	"Prss36"	chrNC_000073.7	-	127534618	127535175	127534618	127534837	127534936	127535175	188	1,1,0,1	0,2,0,0	0,3,1,0	0,0,2,2	78	39	0.999202115572178	0.999202115572178	1.0,0.2,NA,1.0	NA,1.0,0.2,0.0	0.333
190	"gene-Gm39090"	"Gm39090"	chrNC_000073.7	+	127298101	127300814	127298101	127298270	127299328	127300814	190	1,0,0,0	1,0,0,0	1,0,0,0	1,0,0,1	78	39	0.995484654899033	0.999202115572178	0.333,NA,NA,NA	0.333,NA,NA,0.0	0.167
191	"gene-Col4a5"	"Col4a5"	chrNC_000086.8	+	140258414	140258811	140258414	140258462	140258634	140258811	191	7,2,12,12	0,0,0,1	2,0,5,3	0,0,0,0	78	39	0.522646924532705	0.85149089948339	1.0,1.0,1.0,0.857	1.0,NA,1.0,1.0	-0.036
192	"gene-Spns1"	"Spns1"	chrNC_000073.7	-	125973093	125973451	125973093	125973145	125973372	125973451	192	94,96,113,102	0,3,1,0	88,113,83,104	1,4,1,1	78	39	0.559720108418739	0.870636850761068	1.0,0.941,0.983,1.0	0.978,0.934,0.976,0.981	0.014
193	"gene-Klhl26"	"Klhl26"	chrNC_000074.7	-	70902870	70905669	70902870	70905293	70905394	70905669	193	66,90,81,82	0,0,1,0	91,66,71,82	1,0,0,0	78	39	0.933246290692185	0.999202115572178	1.0,1.0,0.976,1.0	0.978,1.0,1.0,1.0	-0.0
194	"gene-Palb2"	"Palb2"	chrNC_000073.7	-	121709904	121711255	121709904	121710053	121711167	121711255	194	2,7,6,6	5,5,5,2	8,4,6,6	3,3,2,11	78	39	0.828380800442658	0.999202115572178	0.167,0.412,0.375,0.6	0.571,0.4,0.6,0.214	-0.058
199	"gene-Vamp5"	"Vamp5"	chrNC_000072.7	-	72345031	72346453	72345031	72346162	72346272	72346453	199	2,2,9,2	2,0,0,0	6,7,2,2	0,0,1,1	78	39	0.736348247483242	0.975194595603735	0.333,1.0,1.0,1.0	1.0,1.0,0.5,0.5	0.083
205	"gene-Timm10b"	"Timm10b"	chrNC_000073.7	+	105290234	105291053	105290234	105290367	105290828	105291053	205	120,104,102,106	8,9,4,5	117,97,119,131	8,13,6,9	78	39	0.309513083733808	0.72901960816243	0.882,0.852,0.927,0.914	0.88,0.789,0.908,0.879	0.03
206	"gene-Timm10b"	"Timm10b"	chrNC_000073.7	+	105290234	105291053	105290234	105290435	105290828	105291053	206	83,78,70,61	18,15,23,20	74,58,93,86	25,10,21,21	78	39	0.79535472613284	0.999202115572178	0.697,0.722,0.603,0.604	0.597,0.744,0.689,0.672	-0.019
207	"gene-Stmp1"	"Stmp1"	chrNC_000072.7	+	35229644	35229980	35229644	35229717	35229890	35229980	207	23,9,13,7	2,0,0,0	20,14,12,17	1,0,0,1	78	39	0.999202115572178	0.999202115572178	0.852,1.0,1.0,1.0	0.909,1.0,1.0,0.895	0.012
208	"gene-Arfip2"	"Arfip2"	chrNC_000073.7	-	105286858	105287247	105286858	105286932	105287025	105287247	208	32,27,30,20	2,1,0,0	27,34,25,15	2,0,0,0	78	39	0.999202115572178	0.999202115572178	0.889,0.931,1.0,1.0	0.871,1.0,1.0,1.0	-0.013
209	"gene-Fhip1b"	"Fhip1b"	chrNC_000073.7	-	105030582	105033779	105030582	105030784	105032987	105033779	209	15,39,48,26	48,33,31,30	20,18,29,22	37,42,41,46	78	39	0.140092313672208	0.585590109949034	0.135,0.371,0.436,0.302	0.213,0.176,0.261,0.193	0.1
211	"gene-Fhip1b"	"Fhip1b"	chrNC_000073.7	-	105037985	105039099	105037985	105038144	105038460	105039099	211	14,28,6,8	34,24,34,42	14,10,15,18	31,24,35,36	78	39	0.616244754369488	0.906106445066385	0.171,0.368,0.081,0.087	0.184,0.172,0.176,0.2	-0.006
212	"gene-Ndor1"	"Ndor1"	chrNC_000068.8	-	25134824	25136607	25134824	25136161	25136343	25136607	212	118,138,115,106	1,1,2,2	129,100,141,119	1,1,3,5	78	39	0.388782808628662	0.76509554668708	0.983,0.986,0.966,0.964	0.985,0.98,0.959,0.922	0.013
213	"gene-Ndor1"	"Ndor1"	chrNC_000068.8	-	25134824	25136607	25134824	25136246	25136343	25136607	213	99,114,88,92	8,11,9,11	130,98,116,109	5,4,0,6	78	39	0.0202806593962607	0.355299750045335	0.861,0.838,0.83,0.807	0.929,0.925,1.0,0.901	-0.105
214	"gene-Ndor1"	"Ndor1"	chrNC_000068.8	-	25134824	25136817	25134824	25136607	25136691	25136817	214	60,61,67,57	4,8,5,6	110,76,81,77	11,4,10,16	78	39	0.493517723247352	0.836557956645664	0.882,0.792,0.87,0.826	0.833,0.905,0.802,0.706	0.031
220	"gene-Hrh3"	"Hrh3"	chrNC_000068.8	-	179744521	179746264	179744521	179744688	179745694	179746264	220	18,7,14,11	2,2,2,2	14,15,12,24	1,3,4,1	78	39	0.713528830471282	0.965581890722827	0.818,0.636,0.778,0.733	0.875,0.714,0.6,0.923	-0.037
221	"gene-Hrh3"	"Hrh3"	chrNC_000068.8	-	179744521	179746264	179744521	179744688	179745698	179746264	221	18,7,14,12	1,3,1,4	14,15,12,24	1,2,2,1	78	39	0.272328589002653	0.699297296853467	0.9,0.538,0.875,0.6	0.875,0.789,0.75,0.923	-0.106
222	"gene-Rmnd5a"	"Rmnd5a"	chrNC_000072.7	-	71365622	71370172	71365622	71368961	71370086	71370172	222	143,137,145,104	2,5,8,7	124,116,127,138	10,5,7,4	78	39	0.432610106325743	0.793201028279225	0.973,0.932,0.901,0.881	0.861,0.921,0.901,0.945	0.015
227	"gene-Hopx"	"Hopx"	chrNC_000071.7	-	77242712	77243114	77242712	77242869	77242997	77243114	227	8,1,3,7	28,26,25,41	11,14,13,16	41,33,46,51	78	39	0.00612103067670544	0.32279054744691	0.125,0.019,0.057,0.079	0.118,0.175,0.124,0.136	-0.068
230	"gene-Trmt6"	"Trmt6"	chrNC_000068.8	-	132646126	132647532	132646126	132647193	132647298	132647532	230	100,85,73,77	2,1,2,1	113,58,116,87	6,1,7,4	78	39	0.017107672014763	0.337632126977073	0.962,0.977,0.948,0.975	0.904,0.967,0.892,0.916	0.046
231	"gene-Pwwp2a"	"Pwwp2a"	chrNC_000077.7	+	43574307	43575052	43574307	43574401	43574949	43575052	231	6,4,9,8	0,1,0,0	4,3,10,3	0,0,0,0	78	39	0.349322069061837	0.747950330359409	1.0,0.667,1.0,1.0	1.0,1.0,1.0,1.0	-0.083
236	"gene-Srrm4"	"Srrm4"	chrNC_000071.7	-	116729392	116729882	116729392	116729569	116729747	116729882	236	203,173,220,134	6,4,6,3	146,147,144,216	8,5,9,3	78	39	0.290923206688915	0.71294941562217	0.944,0.956,0.948,0.957	0.901,0.936,0.889,0.973	0.026
238	"gene-Zbtb49"	"Zbtb49"	chrNC_000071.7	-	38357592	38361001	38357592	38358657	38360839	38361001	238	31,25,19,24	32,17,20,18	31,20,24,30	13,14,23,22	78	39	0.216810377750934	0.658293487610802	0.326,0.424,0.322,0.4	0.544,0.417,0.343,0.405	-0.059
239	"gene-Zbtb49"	"Zbtb49"	chrNC_000071.7	-	38369189	38370645	38369189	38369432	38370515	38370645	239	12,21,23,20	0,0,1,0	10,20,17,13	0,0,0,0	78	39	0.343284640273331	0.746640032643323	1.0,1.0,0.92,1.0	1.0,1.0,1.0,1.0	-0.02
243	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23766274	23768834	23766274	23766295	23768716	23768834	243	13,6,8,13	0,0,1,0	16,10,11,15	0,0,0,0	78	39	0.295630387986414	0.717773956068947	1.0,1.0,0.8,1.0	1.0,1.0,1.0,1.0	-0.05
244	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23784572	23786434	23784572	23784705	23786385	23786434	244	6,25,13,16	15,24,14,22	9,10,12,10	25,19,22,30	78	39	0.0154892760668254	0.335174341526449	0.167,0.342,0.317,0.267	0.153,0.208,0.214,0.143	0.094
245	"gene-Synm"	"Synm"	chrNC_000073.7	-	67379908	67386654	67379908	67383301	67384207	67386654	245	9,13,10,8	12,20,10,5	10,7,7,15	14,11,11,6	78	39	0.959741313312489	0.999202115572178	0.273,0.245,0.333,0.444	0.263,0.241,0.241,0.556	-0.002
246	"gene-Peg3"	"Peg3"	chrNC_000073.7	-	6706890	6714730	6706890	6712235	6712265	6714730	246	84,123,138,123	0,0,0,0	82,74,86,90	1,0,1,2	69	39	0.000317587050938317	0.13383740845544	1.0,1.0,1.0,1.0	0.979,1.0,0.98,0.962	0.02
247	"gene-Peg3"	"Peg3"	chrNC_000073.7	-	6726780	6727497	6726780	6726901	6727462	6727497	247	24,26,16,18	1,0,0,2	25,8,7,11	1,0,0,0	78	39	0.699458998930548	0.956647284937395	0.923,1.0,1.0,0.818	0.926,1.0,1.0,1.0	-0.046
248	"gene-Peg3"	"Peg3"	chrNC_000073.7	-	6726780	6729482	6726780	6727497	6727906	6729482	248	31,19,19,17	1,0,0,0	15,7,12,13	1,0,0,0	78	39	0.647126315411357	0.926430056726208	0.939,1.0,1.0,1.0	0.882,1.0,1.0,1.0	0.014
250	"gene-Plagl1"	"Plagl1"	chrNC_000076.7	+	13002885	13007438	13002885	13004740	13005369	13007438	250	98,137,103,120	13,10,13,8	105,124,116,159	19,16,12,13	78	39	0.285004162605344	0.70879073022373	0.79,0.873,0.798,0.882	0.734,0.795,0.829,0.859	0.032
251	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30904455	30907007	30904455	30904597	30906898	30907007	251	163,239,228,199	3,0,4,4	208,195,212,225	2,1,3,0	78	39	0.280631928406218	0.704875803492903	0.964,1.0,0.966,0.961	0.981,0.99,0.972,1.0	-0.013
255	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70410221	70410650	70410221	70410284	70410513	70410650	255	20,37,23,26	3,3,3,2	30,28,21,35	1,1,2,3	78	39	0.19512547279837	0.63600527969106	0.769,0.86,0.793,0.867	0.938,0.933,0.84,0.854	-0.069
256	"gene-Snapc1"	"Snapc1"	chrNC_000078.7	+	74029251	74035836	74029251	74029353	74029490	74035836	256	11,24,16,11	3,1,7,2	12,7,8,10	3,2,9,0	78	39	0.495092079709964	0.836673556499044	0.647,0.923,0.533,0.733	0.667,0.636,0.308,1.0	0.056
257	"gene-Snapc1"	"Snapc1"	chrNC_000078.7	+	74029251	74035836	74029251	74029353	74030636	74035836	257	19,27,26,19	71,61,61,73	28,18,20,13	69,46,58,55	78	39	0.961325388524989	0.999202115572178	0.118,0.181,0.176,0.115	0.169,0.164,0.147,0.106	0.001
259	"gene-Ptpn5"	"Ptpn5"	chrNC_000073.7	-	46782025	46782854	46782025	46782407	46782785	46782854	259	66,56,57,60	1,0,1,3	52,48,55,43	1,1,2,0	78	39	0.999202115572178	0.999202115572178	0.971,1.0,0.966,0.909	0.963,0.96,0.932,1.0	-0.002
260	"gene-Ptpn5"	"Ptpn5"	chrNC_000073.7	-	46782025	46782854	46782025	46782654	46782785	46782854	260	17,8,10,15	3,0,2,0	5,7,7,5	0,3,1,2	78	39	0.147278985285116	0.591470692358684	0.739,1.0,0.714,1.0	1.0,0.538,0.778,0.556	0.145
261	"gene-Ptpn5"	"Ptpn5"	chrNC_000073.7	-	46782025	46783443	46782025	46782854	46783003	46783443	261	26,9,12,10	9,1,3,4	2,9,7,5	0,4,6,3	78	39	0.0947068573588552	0.505393736681738	0.591,0.818,0.667,0.556	1.0,0.529,0.368,0.455	0.07
267	"gene-Abcc8"	"Abcc8"	chrNC_000073.7	-	45755232	45756112	45755232	45755366	45756008	45756112	267	46,60,57,47	27,18,15,10	54,51,56,57	27,22,38,15	78	39	0.141707741646918	0.587895630886538	0.46,0.625,0.655,0.701	0.5,0.537,0.424,0.655	0.081
268	"gene-Abcc8"	"Abcc8"	chrNC_000073.7	-	45756661	45757638	45756661	45756740	45757507	45757638	268	22,46,39,26	26,31,15,16	40,35,33,31	41,26,29,33	78	39	0.152662814252051	0.600015215958357	0.297,0.426,0.565,0.448	0.328,0.402,0.363,0.32	0.081
269	"gene-Odad1"	"Odad1"	chrNC_000073.7	+	45591482	45592084	45591482	45591617	45591948	45592084	269	2,1,9,2	0,0,0,0	6,6,4,5	0,0,0,1	78	39	0.226668998116862	0.669109446364198	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.714	0.072
270	"gene-Odad1"	"Odad1"	chrNC_000073.7	+	45591482	45592084	45591482	45591617	45592001	45592084	270	4,1,6,4	4,3,3,3	7,7,3,4	5,7,3,3	78	39	0.999202115572178	0.999202115572178	0.333,0.143,0.5,0.4	0.412,0.333,0.333,0.4	-0.026
271	"gene-Grin2d"	"Grin2d"	chrNC_000073.7	-	45481306	45483511	45481306	45482302	45482384	45483511	271	27,10,4,14	2,2,2,5	11,4,13,10	0,0,2,1	78	39	0.113739925447763	0.533375167013538	0.871,0.714,0.5,0.583	1.0,1.0,0.765,0.833	-0.232
272	"gene-Grin2d"	"Grin2d"	chrNC_000073.7	-	45481306	45483511	45481306	45482303	45482388	45483511	272	27,10,4,14	0,0,0,2	11,4,11,10	0,0,0,0	78	39	0.367342240938678	0.756872939383718	1.0,1.0,1.0,0.778	1.0,1.0,1.0,1.0	-0.055
274	"gene-Cpt1c"	"Cpt1c"	chrNC_000073.7	-	44614507	44614990	44614507	44614690	44614794	44614990	274	77,73,77,72	49,32,49,37	89,96,108,82	55,41,50,54	78	39	0.734162452732538	0.973674173991381	0.44,0.533,0.44,0.493	0.447,0.539,0.519,0.432	-0.008
275	"gene-Ptov1"	"Ptov1"	chrNC_000073.7	-	44512490	44512868	44512490	44512618	44512802	44512868	275	539,485,453,525	244,183,205,221	646,495,591,593	260,222,289,310	78	39	0.201808446803516	0.639022092277116	0.525,0.57,0.525,0.543	0.554,0.527,0.506,0.489	0.022
276	"gene-Pnkp"	"Pnkp"	chrNC_000073.7	+	44506545	44506978	44506545	44506676	44506818	44506978	276	26,37,36,28	0,0,0,1	25,44,37,29	0,0,0,1	78	39	0.972178812541197	0.999202115572178	1.0,1.0,1.0,0.933	1.0,1.0,1.0,0.935	-0.001
277	"gene-Pnkp"	"Pnkp"	chrNC_000073.7	+	44506569	44506978	44506569	44506726	44506818	44506978	277	26,34,36,28	7,7,3,6	25,39,35,27	1,7,3,1	78	39	0.0599795070169591	0.46045891553299	0.65,0.708,0.857,0.7	0.926,0.736,0.854,0.931	-0.133
278	"gene-Kcnc3"	"Kcnc3"	chrNC_000073.7	+	44250097	44250352	44250097	44250219	44250292	44250352	278	17,18,52,20	0,1,0,0	25,27,23,34	0,0,0,0	78	39	0.347317211111506	0.747072811280315	1.0,0.9,1.0,1.0	1.0,1.0,1.0,1.0	-0.025
279	"gene-Kcnc3"	"Kcnc3"	chrNC_000073.7	+	44250097	44254175	44250097	44250219	44251292	44254175	279	34,43,46,38	0,0,0,1	38,38,28,48	0,0,2,0	78	39	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.95	1.0,1.0,0.875,1.0	0.019
280	"gene-Kcnc3"	"Kcnc3"	chrNC_000073.7	+	44250097	44254175	44250097	44250352	44251292	44254175	280	37,49,36,41	14,15,16,10	31,34,29,39	6,10,14,11	78	39	0.699174982515541	0.956647284937395	0.569,0.62,0.529,0.672	0.721,0.63,0.509,0.639	-0.027
283	"gene-Emc10"	"Emc10"	chrNC_000073.7	-	44139546	44140791	44139546	44140394	44140586	44140791	283	42,34,20,40	71,27,53,47	38,52,49,65	88,75,94,98	78	39	0.34630689209604	0.747072811280315	0.228,0.386,0.159,0.299	0.178,0.257,0.207,0.249	0.045
287	"gene-Capn7"	"Capn7"	chrNC_000080.7	+	31082081	31083202	31082081	31082202	31082987	31083202	287	24,32,42,24	2,1,2,2	35,25,19,21	1,1,5,0	78	39	0.872119208294686	0.999202115572178	0.857,0.941,0.913,0.857	0.946,0.926,0.655,1.0	0.01
288	"gene-Ints3"	"Ints3"	chrNC_000069.7	-	90298690	90299412	90298690	90299218	90299299	90299412	288	202,163,157,194	16,6,12,3	243,197,197,213	12,7,12,11	78	39	0.948564110877265	0.999202115572178	0.863,0.931,0.867,0.97	0.91,0.934,0.891,0.906	-0.003
292	"gene-Gm51898"	"Gm51898"	chrNC_000077.7	-	58125681	58129257	58125681	58126998	58129205	58129257	292	3,3,3,4	0,0,2,0	6,4,2,7	3,0,1,0	78	39	0.834379662054957	0.999202115572178	1.0,1.0,0.429,1.0	0.5,1.0,0.5,1.0	0.107
293	"gene-Gm51898"	"Gm51898"	chrNC_000077.7	-	58125681	58129257	58125681	58129069	58129205	58129257	293	0,1,1,2	2,0,0,2	2,2,0,0	2,0,0,0	78	39	0.378544310731497	0.761519418963738	0.0,1.0,1.0,0.333	0.333,1.0,NA,NA	-0.083
295	"gene-AI987944"	"AI987944"	chrNC_000073.7	-	41022346	41024798	41022346	41023468	41024490	41024798	295	14,31,23,17	0,0,0,0	22,31,21,21	0,0,0,1	78	39	0.197530499117893	0.637130399001075	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.913	0.022
296	"gene-Zeb2"	"Zeb2"	chrNC_000068.8	-	45000027	45000372	45000027	45000169	45000359	45000372	296	28,21,27,21	1,4,6,3	23,24,19,19	6,2,2,1	78	39	0.794187922197303	0.999202115572178	0.933,0.724,0.692,0.778	0.657,0.857,0.826,0.905	-0.029
300	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37469020	37470280	37469020	37469061	37470009	37470280	300	6,5,4,11	0,0,1,0	3,1,9,10	4,0,0,2	78	39	0.376928098374116	0.761519418963738	1.0,1.0,0.667,1.0	0.273,1.0,1.0,0.714	0.17
301	"gene-Zfp536"	"Zfp536"	chrNC_000073.7	-	37469020	37470280	37469020	37469061	37470064	37470280	301	6,5,4,11	1,0,0,0	5,1,9,11	0,0,0,0	78	39	0.318319440645948	0.72901960816243	0.75,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.062
310	"gene-Gramd1a"	"Gramd1a"	chrNC_000073.7	-	30833838	30835164	30833838	30833942	30834950	30835164	310	491,647,550,386	15,11,14,14	546,555,556,606	18,22,21,17	78	39	0.0788098738141649	0.484810077979034	0.942,0.967,0.952,0.932	0.938,0.927,0.93,0.947	0.013
311	"gene-Gramd1a"	"Gramd1a"	chrNC_000073.7	-	30833838	30835164	30833838	30833942	30835021	30835164	311	570,759,651,456	175,140,190,157	621,606,649,653	205,140,146,185	78	39	0.71723067646587	0.967631034704687	0.62,0.731,0.631,0.592	0.602,0.684,0.69,0.638	-0.01
314	"gene-Arhgap33"	"Arhgap33"	chrNC_000073.7	-	30225771	30226388	30225771	30225925	30226176	30226388	314	132,195,180,131	14,10,8,5	254,208,197,200	11,13,12,9	78	39	0.710570444458303	0.964769601001617	0.825,0.907,0.918,0.929	0.92,0.889,0.891,0.917	-0.01
318	"gene-Rasgrp4"	"Rasgrp4"	chrNC_000073.7	+	28834527	28837150	28834527	28834940	28836965	28837150	318	2,4,1,0	0,0,0,1	1,4,2,2	1,0,0,0	78	39	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.0	0.333,1.0,1.0,1.0	-0.083
319	"gene-Rasgrp4"	"Rasgrp4"	chrNC_000073.7	+	28848411	28849260	28848411	28848556	28849223	28849260	319	4,7,2,3	4,0,1,1	2,2,9,5	2,4,2,1	78	39	0.559024712073496	0.870636850761068	0.333,1.0,0.5,0.6	0.333,0.2,0.692,0.714	0.123
320	"gene-Rasgrp4"	"Rasgrp4"	chrNC_000073.7	+	28848411	28849260	28848411	28848571	28849223	28849260	320	3,7,2,3	0,0,0,0	2,2,5,5	1,1,0,0	78	39	0.0336872349328118	0.389309898985785	1.0,1.0,1.0,1.0	0.5,0.5,1.0,1.0	0.25
321	"gene-Actn4"	"Actn4"	chrNC_000073.7	-	28594545	28594937	28594545	28594611	28594856	28594937	321	17,48,33,30	1,8,0,1	38,49,43,51	0,1,1,1	78	39	0.201592754965237	0.639022092277116	0.895,0.75,1.0,0.938	1.0,0.961,0.956,0.962	-0.074
322	"gene-Actn4"	"Actn4"	chrNC_000073.7	-	28609327	28611000	28609327	28609413	28610914	28611000	322	42,68,73,40	1,0,0,2	66,44,81,54	1,1,2,1	78	39	0.449819452121435	0.802875417449305	0.955,1.0,1.0,0.909	0.971,0.957,0.953,0.964	0.005
323	"gene-Mrps12"	"Mrps12"	chrNC_000073.7	-	28440911	28441246	28440911	28440979	28441189	28441246	323	28,31,27,30	26,27,41,23	25,16,25,13	49,23,41,42	78	39	0.00739066003020428	0.324133232753245	0.35,0.365,0.248,0.395	0.203,0.258,0.234,0.134	0.132
324	"gene-Mrps12"	"Mrps12"	chrNC_000073.7	-	28440911	28441246	28440911	28440979	28441229	28441246	324	29,31,27,31	2,1,1,2	24,15,25,13	3,0,4,2	78	39	0.0828013511359378	0.494125557642756	0.879,0.939,0.931,0.886	0.8,1.0,0.758,0.765	0.078
325	"gene-Fbxo17"	"Fbxo17"	chrNC_000073.7	+	28436763	28437569	28436763	28436971	28437086	28437569	325	0,1,1,1	0,1,1,0	0,3,1,1	0,3,1,0	78	39	0.954530933127512	0.999202115572178	NA,0.333,0.333,1.0	NA,0.333,0.333,1.0	0.0
326	"gene-Fbxo17"	"Fbxo17"	chrNC_000073.7	+	28436763	28437569	28436763	28436971	28437089	28437569	326	0,1,1,1	3,2,2,5	0,3,1,1	3,0,1,5	78	39	0.538614611572049	0.857341097392407	0.0,0.2,0.2,0.091	0.0,1.0,0.333,0.091	-0.233
327	"gene-Eapp"	"Eapp"	chrNC_000078.7	-	54717124	54720635	54717124	54717855	54720355	54720635	327	90,77,65,74	1,2,0,4	74,61,93,100	2,3,0,0	78	39	0.40280011705901	0.773947651901283	0.978,0.951,1.0,0.902	0.949,0.91,1.0,1.0	-0.007
328	"gene-Prx"	"Prx"	chrNC_000073.7	+	27214675	27219466	27214675	27214872	27215464	27219466	328	1,2,2,4	3,1,1,4	1,2,0,3	1,5,3,2	78	39	0.269161004397426	0.697647143668	0.143,0.5,0.5,0.333	0.333,0.167,0.0,0.429	0.137
330	"gene-Kalrn"	"Kalrn"	chrNC_000082.7	-	34309049	34312641	34309049	34309114	34309745	34312641	330	1,6,0,1	0,0,0,0	2,3,0,0	0,0,0,1	78	39	0.999202115572178	0.999202115572178	1.0,1.0,NA,1.0	1.0,1.0,NA,0.0	0.333
335	"gene-Tmem145"	"Tmem145"	chrNC_000073.7	+	25008187	25008497	25008187	25008266	25008403	25008497	335	130,193,190,149	41,39,35,30	145,144,174,135	39,29,47,47	78	39	0.134355963915593	0.578278347510898	0.613,0.712,0.731,0.713	0.65,0.713,0.649,0.59	0.042
