ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
243	"gene-Snx20"	"Snx20"	chrNC_000074.7	-	89358396	89358535	89358396	89358530	89362613	89362769
244	"gene-Gm34846"	"Gm34846"	chrNC_000074.7	+	89208735	89208929	89208739	89208929	89208576	89208657
245	"gene-Gm34846"	"Gm34846"	chrNC_000074.7	+	89208735	89208929	89208796	89208929	89208576	89208657
246	"gene-Gm34846"	"Gm34846"	chrNC_000074.7	+	89208739	89208929	89208796	89208929	89208576	89208657
247	"gene-Adcy7"	"Adcy7"	chrNC_000074.7	+	89054666	89056593	89056277	89056593	89054299	89054401
248	"gene-Zfp791"	"Zfp791"	chrNC_000074.7	-	85835181	85837671	85835181	85837668	85838838	85838899
249	"gene-Zfp791"	"Zfp791"	chrNC_000074.7	-	85835181	85837671	85835181	85837668	85840135	85840262
250	"gene-Prdx2"	"Prdx2"	chrNC_000074.7	+	85696780	85696973	85696868	85696973	85696250	85696391
251	"gene-Farsa"	"Farsa"	chrNC_000074.7	+	85594347	85594547	85594378	85594547	85594177	85594277
252	"gene-Snapc4"	"Snapc4"	chrNC_000068.8	-	26253649	26253804	26253649	26253780	26254631	26256049
253	"gene-Snapc4"	"Snapc4"	chrNC_000068.8	-	26258155	26258483	26258155	26258420	26259150	26259624
254	"gene-Snapc4"	"Snapc4"	chrNC_000068.8	-	26264503	26264576	26264503	26264572	26264654	26264759
255	"gene-Snapc4"	"Snapc4"	chrNC_000068.8	-	26266611	26266737	26266611	26266733	26266880	26267048
256	"gene-Snapc4"	"Snapc4"	chrNC_000068.8	-	26268505	26268648	26268505	26268644	26270560	26270650
257	"gene-Hspa2"	"Hspa2"	chrNC_000078.7	+	76451302	76453712	76451306	76453712	76450996	76451063
258	"gene-Rfx1"	"Rfx1"	chrNC_000074.7	+	84822389	84823630	84822425	84823630	84822256	84822302
259	"gene-Lmbrd2"	"Lmbrd2"	chrNC_000081.7	+	9175210	9175392	9175345	9175392	9172143	9172327
260	"gene-Lmbrd2"	"Lmbrd2"	chrNC_000081.7	+	9178348	9178446	9178385	9178446	9177738	9177844
261	"gene-Nek8"	"Nek8"	chrNC_000077.7	-	78056931	78057603	78056931	78057600	78057975	78058134
262	"gene-D830024N08Rik"	"D830024N08Rik"	chrNC_000074.7	+	84309922	84318428	84309926	84318428	84301156	84302945
263	"gene-D830024N08Rik"	"D830024N08Rik"	chrNC_000074.7	+	84318998	84322848	84319002	84322848	84309922	84317459
264	"gene-Zfp330"	"Zfp330"	chrNC_000074.7	-	83493297	83493402	83493297	83493399	83493841	83493968
265	"gene-Gm9725"	"Gm9725"	chrNC_000074.7	+	81786393	81787905	81787691	81787905	81784656	81784790
266	"gene-Ttc29"	"Ttc29"	chrNC_000074.7	+	78944493	78944646	78944533	78944646	78940636	78940700
267	"gene-Mcm5"	"Mcm5"	chrNC_000074.7	+	75850449	75850597	75850468	75850597	75849619	75849732
268	"gene-Gm13012"	"Gm13012"	chrNC_000070.7	-	137606694	137610319	137606694	137610209	137610538	137610720
269	"gene-1700030K09Rik"	"1700030K09Rik"	chrNC_000074.7	+	73203290	73203585	73203293	73203585	73198593	73199314
270	"gene-1700030K09Rik"	"1700030K09Rik"	chrNC_000074.7	+	73211773	73211912	73211816	73211912	73208957	73209411
271	"gene-Eps15l1"	"Eps15l1"	chrNC_000074.7	-	73127666	73130510	73127666	73127790	73132834	73132999
272	"gene-Fcho1"	"Fcho1"	chrNC_000074.7	-	72167526	72167696	72167526	72167571	72168120	72168217
273	"gene-Fcho1"	"Fcho1"	chrNC_000074.7	-	72173895	72173948	72173895	72173944	72174462	72174503
274	"gene-Niban3"	"Niban3"	chrNC_000074.7	+	72057551	72057679	72057571	72057679	72057381	72057498
275	"gene-Niban3"	"Niban3"	chrNC_000074.7	+	72060148	72060790	72060184	72060790	72059304	72059388
276	"gene-Niban3"	"Niban3"	chrNC_000074.7	+	72060148	72061599	72060152	72061599	72059304	72059388
277	"gene-Niban3"	"Niban3"	chrNC_000074.7	+	72060152	72061599	72060184	72061599	72059304	72059388
278	"gene-Dda1"	"Dda1"	chrNC_000074.7	+	71924680	71924761	71924684	71924761	71921837	71921969
279	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71786956	71787038	71786959	71787038	71786270	71786475
280	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71807157	71807199	71807160	71807199	71806605	71806779
281	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71812201	71813356	71812307	71813356	71811968	71812096
282	"gene-Pik3r2"	"Pik3r2"	chrNC_000074.7	-	71225464	71225597	71225464	71225560	71227299	71227996
283	"gene-Lhx9"	"Lhx9"	chrNC_000067.7	-	138766080	138766436	138766080	138766433	138767610	138767813
284	"gene-Ddx49"	"Ddx49"	chrNC_000074.7	-	70747336	70747485	70747336	70747411	70748016	70748114
285	"gene-Tmem161a"	"Tmem161a"	chrNC_000074.7	+	70629456	70629575	70629494	70629575	70625054	70625090
286	"gene-Tmem161a"	"Tmem161a"	chrNC_000074.7	+	70629456	70629575	70629494	70629575	70626952	70627056
287	"gene-Usp24"	"Usp24"	chrNC_000070.7	+	106221525	106221589	106221529	106221589	106219884	106219932
288	"gene-Zfp40"	"Zfp40"	chrNC_000083.7	-	23401121	23401206	23401121	23401203	23410318	23410409
289	"gene-Zfp40"	"Zfp40"	chrNC_000083.7	-	23410318	23410482	23410318	23410409	23410650	23410776
290	"gene-Zfp40"	"Zfp40"	chrNC_000083.7	-	23410318	23410482	23410318	23410409	23412048	23412226
291	"gene-Zfp868"	"Zfp868"	chrNC_000074.7	-	70063304	70065228	70063304	70065106	70066398	70066525
292	"gene-Lrp1b"	"Lrp1b"	chrNC_000068.8	-	40587361	40587603	40587361	40587530	40589523	40589643
293	"gene-Lrp1b"	"Lrp1b"	chrNC_000068.8	-	40764974	40765162	40764974	40765119	40766553	40766694
294	"gene-Cacna1g"	"Cacna1g"	chrNC_000077.7	-	94307451	94307530	94307451	94307481	94307666	94307737
295	"gene-Cacna1g"	"Cacna1g"	chrNC_000077.7	-	94307451	94307530	94307451	94307481	94307980	94308114
296	"gene-Cacna1g"	"Cacna1g"	chrNC_000077.7	-	94349907	94350703	94349907	94350652	94352718	94352811
297	"gene-Hp"	"Hp"	chrNC_000074.7	-	110301759	110302681	110301759	110302595	110303336	110303411
298	"gene-Ints10"	"Ints10"	chrNC_000074.7	+	69263227	69263384	69263230	69263384	69261027	69261161
299	"gene-Ints10"	"Ints10"	chrNC_000074.7	+	69276819	69276919	69276841	69276919	69274808	69274902
300	"gene-Ints10"	"Ints10"	chrNC_000074.7	+	69276819	69277781	69277703	69277781	69274808	69274902
301	"gene-Gm41259"	"Gm41259"	chrNC_000081.7	-	6052757	6055315	6052757	6055130	6073729	6073987
302	"gene-Psd3"	"Psd3"	chrNC_000074.7	-	68361334	68361541	68361334	68361538	68402732	68403019
303	"gene-Psd3"	"Psd3"	chrNC_000074.7	-	68361334	68361541	68361334	68361538	68413038	68413431
304	"gene-Hltf"	"Hltf"	chrNC_000069.7	+	20118729	20118863	20118734	20118863	20117981	20118148
305	"gene-Tma16"	"Tma16"	chrNC_000074.7	-	66935157	66935251	66935157	66935195	66936709	66936822
306	"gene-Ammecr1l"	"Ammecr1l"	chrNC_000084.7	+	31909842	31912006	31911909	31912006	31909039	31909130
307	"gene-Marchf1"	"Marchf1"	chrNC_000074.7	+	66574402	66574551	66574410	66574551	66419698	66419907
308	"gene-Kcnip3"	"Kcnip3"	chrNC_000068.8	-	127307773	127307898	127307773	127307894	127352748	127352914
309	"gene-Smim41"	"Smim41"	chrNC_000081.7	+	101193697	101194200	101193743	101194200	101191039	101191513
310	"gene-Hmgb2"	"Hmgb2"	chrNC_000074.7	+	57965548	57965782	57965608	57965782	57964876	57965039
311	"gene-Hmgb2"	"Hmgb2"	chrNC_000074.7	+	57965548	57965782	57965612	57965782	57964876	57965039
312	"gene-Hmgb2"	"Hmgb2"	chrNC_000074.7	+	57965608	57965782	57965612	57965782	57964876	57965039
313	"gene-Gm30145"	"Gm30145"	chrNC_000076.7	-	111211615	111211744	111211615	111211741	111213269	111213391
314	"gene-Pcdh17"	"Pcdh17"	chrNC_000080.7	+	84714954	84715127	84714957	84715127	84680625	84686093
315	"gene-Pcdh17"	"Pcdh17"	chrNC_000080.7	+	84714954	84715127	84714957	84715127	84714762	84714821
316	"gene-Tenm3"	"Tenm3"	chrNC_000074.7	-	48764709	48764730	48764709	48764727	48766272	48766299
317	"gene-Ankrd26"	"Ankrd26"	chrNC_000072.7	-	118525790	118526230	118525790	118525920	118526346	118526498
318	"gene-Primpol"	"Primpol"	chrNC_000074.7	-	47034602	47034769	47034602	47034685	47039377	47039486
319	"gene-Primpol"	"Primpol"	chrNC_000074.7	-	47034602	47034769	47034602	47034685	47039641	47039731
320	"gene-Ssr2"	"Ssr2"	chrNC_000069.7	+	88491043	88491192	88491106	88491192	88488280	88488345
321	"gene-Ssr2"	"Ssr2"	chrNC_000069.7	+	88491083	88491192	88491089	88491192	88488280	88488379
322	"gene-Ssr2"	"Ssr2"	chrNC_000069.7	+	88491083	88491192	88491106	88491192	88488280	88488379
323	"gene-Ssr2"	"Ssr2"	chrNC_000069.7	+	88491089	88491192	88491106	88491192	88488280	88488379
324	"gene-Sorbs2"	"Sorbs2"	chrNC_000074.7	+	46198753	46198878	46198822	46198878	46198456	46198483
325	"gene-Sorbs2"	"Sorbs2"	chrNC_000074.7	+	46276765	46276872	46276795	46276872	46272755	46272805
326	"gene-Gm17160"	"Gm17160"	chrNC_000079.7	+	102900524	102903458	102903324	102903458	102898820	102898997
327	"gene-Gm17160"	"Gm17160"	chrNC_000079.7	+	102904281	102904700	102904388	102904700	102903324	102903458
328	"gene-Gpr83"	"Gpr83"	chrNC_000075.7	+	14777812	14777983	14777923	14777983	14776067	14776193
329	"gene-Siglech"	"Siglech"	chrNC_000073.7	+	55422230	55422330	55422249	55422330	55421350	55421444
330	"gene-Siglech"	"Siglech"	chrNC_000073.7	+	55426945	55427224	55426948	55427224	55422230	55422330
331	"gene-Triml1"	"Triml1"	chrNC_000074.7	-	43582842	43583725	43582842	43583722	43588723	43588801
332	"gene-Triml1"	"Triml1"	chrNC_000074.7	-	43591603	43591837	43591603	43591834	43593679	43593775
333	"gene-Triml1"	"Triml1"	chrNC_000074.7	-	43595725	43597081	43595725	43595758	43618053	43618096
334	"gene-Triml1"	"Triml1"	chrNC_000074.7	-	43595725	43597103	43595725	43595758	43618053	43618096
335	"gene-Triml1"	"Triml1"	chrNC_000074.7	-	43595725	43597103	43595725	43597081	43618053	43618096
336	"gene-Gm1096"	"Gm1096"	chrNC_000073.7	+	24393758	24393890	24393808	24393890	24393484	24393670
337	"gene-Vps37a"	"Vps37a"	chrNC_000074.7	+	40994065	40996994	40996850	40996994	40993929	40993988
338	"gene-Zdhhc2"	"Zdhhc2"	chrNC_000074.7	+	40907538	40907659	40907557	40907659	40876855	40877210
339	"gene-Zdhhc2"	"Zdhhc2"	chrNC_000074.7	+	40907538	40907659	40907557	40907659	40900091	40900186
340	"gene-Usp40"	"Usp40"	chrNC_000067.7	-	87880061	87881773	87880061	87880180	87881872	87881967
341	"gene-Usp40"	"Usp40"	chrNC_000067.7	-	87887510	87887615	87887510	87887585	87890145	87890210
342	"gene-Tusc3"	"Tusc3"	chrNC_000074.7	+	39597807	39597971	39597896	39597971	39593682	39593776
343	"gene-Osbpl1a"	"Osbpl1a"	chrNC_000084.7	-	13039027	13039075	13039027	13039072	13039944	13040006
344	"gene-Disp3"	"Disp3"	chrNC_000070.7	-	148334197	148334324	148334197	148334319	148335075	148335248
345	"gene-Disp3"	"Disp3"	chrNC_000070.7	-	148337150	148337277	148337150	148337274	148338691	148338828
346	"gene-Disp3"	"Disp3"	chrNC_000070.7	-	148337150	148337335	148337150	148337274	148338691	148338828
347	"gene-Disp3"	"Disp3"	chrNC_000070.7	-	148337150	148337335	148337150	148337277	148338691	148338828
348	"gene-Disp3"	"Disp3"	chrNC_000070.7	-	148339577	148339744	148339577	148339691	148341244	148341406
349	"gene-Mbnl1"	"Mbnl1"	chrNC_000069.7	+	60523040	60523194	60523145	60523194	60520683	60520941
350	"gene-Mypop"	"Mypop"	chrNC_000073.7	+	18725756	18726545	18725906	18726545	18725229	18725279
351	"gene-Zfp612"	"Zfp612"	chrNC_000074.7	+	110810238	110810415	110810288	110810415	110809309	110809374
352	"gene-Zfp612"	"Zfp612"	chrNC_000074.7	+	110810238	110810415	110810288	110810415	110810072	110810105
353	"gene-Csnk2b"	"Csnk2b"	chrNC_000083.7	-	35336671	35336898	35336671	35336861	35336971	35337047
354	"gene-Gm12052"	"Gm12052"	chrNC_000077.7	+	22567977	22568492	22568320	22568492	22567356	22567830
355	"gene-LTO1"	"LTO1"	chrNC_000073.7	+	144472960	144473078	144472963	144473078	144471346	144471417
356	"gene-Gm32841"	"Gm32841"	chrNC_000074.7	-	31491372	31492413	31491372	31492226	31492685	31492768
357	"gene-Ackr3"	"Ackr3"	chrNC_000067.7	+	90137298	90137592	90137309	90137592	90131701	90131809
358	"gene-Zfyve1"	"Zfyve1"	chrNC_000078.7	-	83598239	83598532	83598239	83598420	83599149	83599320
359	"gene-Zfyve1"	"Zfyve1"	chrNC_000078.7	-	83641171	83642096	83641171	83642092	83643518	83643944
360	"gene-Zfyve1"	"Zfyve1"	chrNC_000078.7	-	83641171	83642096	83641171	83642092	83643770	83643996
361	"gene-Ndst2"	"Ndst2"	chrNC_000080.7	-	20778143	20778358	20778143	20778329	20778518	20778673
362	"gene-Cenpp"	"Cenpp"	chrNC_000079.7	-	49619154	49619279	49619154	49619234	49780730	49780827
363	"gene-Hook3"	"Hook3"	chrNC_000074.7	-	26535933	26536183	26535933	26535939	26538279	26538367
364	"gene-Letm2"	"Letm2"	chrNC_000074.7	-	26068493	26069810	26068493	26068820	26070331	26070424
365	"gene-Letm2"	"Letm2"	chrNC_000074.7	-	26068493	26069824	26068493	26068820	26070331	26070424
366	"gene-Letm2"	"Letm2"	chrNC_000074.7	-	26068493	26069824	26068493	26069810	26070331	26070424
367	"gene-Letm2"	"Letm2"	chrNC_000074.7	-	26086377	26086808	26086377	26086461	26087135	26087763
368	"gene-Golga7"	"Golga7"	chrNC_000074.7	-	23734746	23734814	23734746	23734809	23735878	23735980
369	"gene-Ankle1"	"Ankle1"	chrNC_000074.7	+	71859856	71860393	71859916	71860393	71859505	71859617
370	"gene-Ankle1"	"Ankle1"	chrNC_000074.7	+	71859856	71860393	71859919	71860393	71859505	71859617
371	"gene-Ankle1"	"Ankle1"	chrNC_000074.7	+	71859856	71860393	71860262	71860393	71859505	71859617
372	"gene-Ankle1"	"Ankle1"	chrNC_000074.7	+	71859916	71860393	71859919	71860393	71859505	71859617
373	"gene-Ankle1"	"Ankle1"	chrNC_000074.7	+	71859916	71860393	71860262	71860393	71859505	71859617
374	"gene-Ankle1"	"Ankle1"	chrNC_000074.7	+	71859919	71860393	71860262	71860393	71859505	71859617
375	"gene-Cfd"	"Cfd"	chrNC_000076.7	+	79727289	79727446	79727292	79727446	79726686	79726814
376	"gene-Crtac1"	"Crtac1"	chrNC_000085.7	-	42271473	42272119	42271473	42272035	42272561	42272705
377	"gene-Crtac1"	"Crtac1"	chrNC_000085.7	-	42271474	42272035	42271474	42271913	42272561	42272705
378	"gene-Crtac1"	"Crtac1"	chrNC_000085.7	-	42271474	42272119	42271474	42271913	42272561	42272705
379	"gene-Smg9"	"Smg9"	chrNC_000073.7	+	24105112	24105377	24105121	24105377	24104951	24105026
380	"gene-Defb14"	"Defb14"	chrNC_000074.7	+	19244091	19244225	19244109	19244225	19237352	19237668
381	"gene-Slc38a3"	"Slc38a3"	chrNC_000075.7	-	107532454	107532632	107532454	107532579	107532783	107532884
382	"gene-Cysltr1"	"Cysltr1"	chrNC_000086.8	-	105624454	105624544	105624454	105624525	105625749	105625836
383	"gene-Rtn3"	"Rtn3"	chrNC_000085.7	-	7433664	7435788	7433664	7434825	7445175	7445232
384	"gene-Rtn3"	"Rtn3"	chrNC_000085.7	-	7433664	7435788	7433664	7434825	7460303	7460656
385	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128674312	128674359	128674315	128674359	128657632	128657840
386	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128674312	128674359	128674315	128674359	128660647	128660700
387	"gene-Sarnp"	"Sarnp"	chrNC_000076.7	+	128674312	128674359	128674315	128674359	128669180	128669280
388	"gene-Grtp1"	"Grtp1"	chrNC_000074.7	-	13227372	13228947	13227372	13228917	13229322	13229508
389	"gene-Zfp446"	"Zfp446"	chrNC_000073.7	+	12713811	12713906	12713840	12713906	12712924	12713305
390	"gene-Zfp446"	"Zfp446"	chrNC_000073.7	+	12713811	12713906	12713840	12713906	12713377	12713573
391	"gene-Zfp446"	"Zfp446"	chrNC_000073.7	+	12716045	12718310	12716049	12718310	12715772	12715854
392	"gene-Acer3"	"Acer3"	chrNC_000073.7	-	97875605	97877133	97875605	97875707	97879656	97879722
393	"gene-Acer3"	"Acer3"	chrNC_000073.7	-	97879656	97879820	97879656	97879722	97893155	97893214
394	"gene-Acvr2b"	"Acvr2b"	chrNC_000075.7	+	119257266	119257418	119257290	119257418	119257032	119257142
395	"gene-Tm2d3"	"Tm2d3"	chrNC_000073.7	+	65343598	65343691	65343613	65343691	65343203	65343317
396	"gene-Tm2d3"	"Tm2d3"	chrNC_000073.7	+	65344890	65345075	65344917	65345075	65343203	65343317
397	"gene-Tm2d3"	"Tm2d3"	chrNC_000073.7	+	65344890	65345075	65344917	65345075	65343598	65343691
398	"gene-Gm31135"	"Gm31135"	chrNC_000074.7	-	8490587	8490735	8490587	8490732	8491293	8491468
399	"gene-Csn1s1"	"Csn1s1"	chrNC_000071.7	+	87828678	87828821	87828735	87828821	87827910	87827934
400	"gene-Prr36"	"Prr36"	chrNC_000074.7	-	4266181	4266555	4266181	4266468	4266848	4266979
401	"gene-Prr36"	"Prr36"	chrNC_000074.7	-	4266181	4266555	4266181	4266468	4266867	4266979
402	"gene-Evi5l"	"Evi5l"	chrNC_000074.7	+	4233487	4233670	4233491	4233670	4216566	4216763
403	"gene-Cd209f"	"Cd209f"	chrNC_000074.7	-	4153621	4153822	4153621	4153734	4154101	4154253
404	"gene-Crtam"	"Crtam"	chrNC_000075.7	-	40889403	40889550	40889403	40889547	40892451	40892535
405	"gene-Stxbp2"	"Stxbp2"	chrNC_000074.7	+	3690548	3691206	3691110	3691206	3689507	3689617
406	"gene-Stxbp2"	"Stxbp2"	chrNC_000074.7	+	3691894	3692055	3691897	3692055	3690548	3691206
407	"gene-Stxbp2"	"Stxbp2"	chrNC_000074.7	+	3691894	3692055	3691897	3692055	3691734	3691820
408	"gene-Cyb561"	"Cyb561"	chrNC_000077.7	-	105826577	105826779	105826577	105826735	105827007	105827111
409	"gene-Insr"	"Insr"	chrNC_000074.7	-	3217501	3217604	3217501	3217601	3219708	3219868
410	"gene-Zbtb24"	"Zbtb24"	chrNC_000076.7	+	41331668	41331752	41331673	41331752	41327084	41328064
411	"gene-Zbtb24"	"Zbtb24"	chrNC_000076.7	+	41331668	41331752	41331673	41331752	41331023	41331191
412	"gene-Shank2"	"Shank2"	chrNC_000073.7	+	143950362	143950383	143950374	143950383	143950087	143950168
413	"gene-Nadsyn1"	"Nadsyn1"	chrNC_000073.7	-	143369322	143369459	143369322	143369412	143369910	143369964
414	"gene-Slc22a18"	"Slc22a18"	chrNC_000073.7	+	143046542	143046679	143046578	143046679	143045482	143045590
415	"gene-Gm33663"	"Gm33663"	chrNC_000073.7	-	143019374	143019423	143019374	143019420	143019933	143020235
416	"gene-Gm34474"	"Gm34474"	chrNC_000074.7	+	35688968	35689253	35689060	35689253	35687885	35687998
417	"gene-Igf2"	"Igf2"	chrNC_000073.7	-	142204504	142207803	142204504	142207789	142208036	142208185
418	"gene-Cyld"	"Cyld"	chrNC_000074.7	+	89428932	89429066	89428935	89429066	89423655	89423727
419	"gene-Cyld"	"Cyld"	chrNC_000074.7	+	89428932	89429066	89428935	89429066	89423733	89423821
420	"gene-Deaf1"	"Deaf1"	chrNC_000073.7	-	140881512	140881602	140881512	140881599	140890674	140890922
421	"gene-Deaf1"	"Deaf1"	chrNC_000073.7	-	140894774	140894921	140894774	140894901	140894990	140895160
422	"gene-Luc7l"	"Luc7l"	chrNC_000083.7	+	26472947	26474099	26474004	26474099	26471883	26472065
423	"gene-Sct"	"Sct"	chrNC_000073.7	-	140858242	140858452	140858242	140858434	140858530	140858635
424	"gene-Sct"	"Sct"	chrNC_000073.7	-	140858530	140858635	140858530	140858628	140858745	140858847
425	"gene-Cdhr5"	"Cdhr5"	chrNC_000073.7	-	140851429	140851915	140851429	140851633	140852013	140852098
426	"gene-Irf7"	"Irf7"	chrNC_000073.7	-	140844405	140844568	140844405	140844472	140844637	140844696
427	"gene-Lrrc56"	"Lrrc56"	chrNC_000073.7	+	140778130	140778274	140778186	140778274	140776894	140777082
428	"gene-Lrrc56"	"Lrrc56"	chrNC_000073.7	+	140785203	140785472	140785375	140785472	140779691	140779752
429	"gene-Prl8a8"	"Prl8a8"	chrNC_000079.7	-	27695421	27695600	27695421	27695597	27697106	27697200
430	"gene-Prl8a8"	"Prl8a8"	chrNC_000079.7	-	27696593	27696811	27696593	27696808	27697106	27697200
431	"gene-Prune2"	"Prune2"	chrNC_000085.7	+	17170619	17170793	17170622	17170793	17156153	17156354
432	"gene-E130006D01Rik"	"E130006D01Rik"	chrNC_000071.7	-	111882149	111882675	111882149	111882495	111886992	111887079
433	"gene-E130006D01Rik"	"E130006D01Rik"	chrNC_000071.7	-	111882149	111882675	111882149	111882495	111887701	111887775
434	"gene-Sigirr"	"Sigirr"	chrNC_000073.7	-	140673112	140673269	140673112	140673243	140673639	140673838
435	"gene-Sigirr"	"Sigirr"	chrNC_000073.7	-	140674694	140675230	140674694	140674858	140676532	140676660
436	"gene-Sigirr"	"Sigirr"	chrNC_000073.7	-	140674694	140675230	140674694	140674858	140680391	140680451
437	"gene-Aldh3a1"	"Aldh3a1"	chrNC_000077.7	+	61109036	61109244	61109039	61109244	61108816	61108947
438	"gene-Tubgcp2"	"Tubgcp2"	chrNC_000073.7	-	139587339	139587561	139587339	139587539	139587799	139588007
439	"gene-Tubgcp2"	"Tubgcp2"	chrNC_000073.7	-	139587799	139588074	139587799	139588007	139609739	139609899
440	"gene-Jakmip3"	"Jakmip3"	chrNC_000073.7	+	138620835	138620955	138620841	138620955	138609032	138609530
441	"gene-Jakmip3"	"Jakmip3"	chrNC_000073.7	+	138620835	138620955	138620844	138620955	138609032	138609530
442	"gene-Jakmip3"	"Jakmip3"	chrNC_000073.7	+	138620841	138620955	138620844	138620955	138609032	138609530
443	"gene-Jakmip3"	"Jakmip3"	chrNC_000073.7	+	138620835	138620955	138620841	138620955	138619252	138619468
444	"gene-Jakmip3"	"Jakmip3"	chrNC_000073.7	+	138620835	138620955	138620844	138620955	138619252	138619468
445	"gene-Jakmip3"	"Jakmip3"	chrNC_000073.7	+	138620841	138620955	138620844	138620955	138619252	138619468
446	"gene-Jakmip3"	"Jakmip3"	chrNC_000073.7	+	138627122	138627254	138627125	138627254	138625057	138625117
447	"gene-Gm36062"	"Gm36062"	chrNC_000073.7	-	134998082	134998232	134998082	134998204	134999028	135001266
448	"gene-Septin1"	"Septin1"	chrNC_000073.7	-	126815039	126815178	126815039	126815141	126815861	126815979
449	"gene-Urah"	"Urah"	chrNC_000073.7	+	140417495	140417881	140417598	140417881	140416659	140416795
450	"gene-Dpp7"	"Dpp7"	chrNC_000068.8	-	25242697	25242781	25242697	25242768	25243164	25243229
451	"gene-Slc14a2"	"Slc14a2"	chrNC_000084.7	-	78227337	78227448	78227337	78227387	78227760	78227895
