ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
91	"gene-Pdzd4"	"Pdzd4"	chrNC_000086.8	-	72841799	72841898	72843439	72843693	72840435	72840498	72867887	72868575	91	119,93,103,139	217,197,210,237	107,77,117,119	168,188,206,165	78	78	0.403431243741506	0.78668605708922	0.354,0.321,0.329,0.37	0.389,0.291,0.362,0.419	-0.022
92	"gene-Ssr4"	"Ssr4"	chrNC_000086.8	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834432	92	94,91,108,84	42,45,54,38	84,85,96,84	47,39,42,40	78	78	0.859466021084597	0.990731667750317	0.691,0.669,0.667,0.689	0.641,0.685,0.696,0.677	0.004
93	"gene-Idh3g"	"Idh3g"	chrNC_000086.8	-	72825611	72825709	72825903	72825915	72825282	72825395	72826280	72826322	93	27,17,15,26	152,176,145,140	23,12,11,22	161,96,147,162	51	78	0.345994061678117	0.753562017652083	0.214,0.129,0.137,0.221	0.179,0.16,0.103,0.172	0.022
94	"gene-Abcd1"	"Abcd1"	chrNC_000086.8	+	72777614	72777760	72778067	72778213	72774399	72774494	72780395	72780480	94	18,6,15,9	24,25,22,25	14,8,8,15	18,25,31,21	78	78	0.892233316525343	0.999202115572178	0.429,0.194,0.405,0.265	0.438,0.242,0.205,0.417	-0.002
95	"gene-Pnck"	"Pnck"	chrNC_000086.8	-	72700836	72700949	72701043	72701119	72700676	72700755	72701325	72701449	95	79,75,72,67	137,156,124,127	62,68,59,71	146,118,154,146	78	78	0.108709149593541	0.542917733283432	0.366,0.325,0.367,0.345	0.298,0.366,0.277,0.327	0.034
96	"gene-Haus7"	"Haus7"	chrNC_000086.8	-	72489415	72489530	72496604	72496666	72480920	72481171	72498472	72498540	96	32,22,38,27	23,23,33,36	31,42,35,35	49,43,55,37	78	78	0.0731924469642699	0.478690947936499	0.582,0.489,0.535,0.429	0.388,0.494,0.389,0.486	0.069
97	"gene-Haus7"	"Haus7"	chrNC_000086.8	-	72492416	72492508	72496604	72496666	72491797	72491956	72498472	72498540	97	33,24,41,29	22,28,26,24	32,43,35,34	40,37,32,36	78	78	0.120387095084439	0.557820563474868	0.6,0.462,0.612,0.547	0.444,0.538,0.522,0.486	0.058
98	"gene-Mtmr1"	"Mtmr1"	chrNC_000086.8	+	70420492	70420516	70422619	70422670	70413404	70413510	70426805	70426881	98	0,0,0,4	5,15,2,12	0,0,0,1	4,10,9,4	63	78	0.638896492943228	0.915528147605781	0.0,0.0,0.0,0.292	0.0,0.0,0.0,0.236	0.014
99	"gene-Mtmr1"	"Mtmr1"	chrNC_000086.8	+	70420492	70420516	70422619	70422673	70413404	70413510	70426805	70426881	99	0,0,0,4	3,3,3,7	0,0,0,1	3,7,1,0	63	78	0.551445964452804	0.87160974894464	0.0,0.0,0.0,0.414	0.0,0.0,0.0,1.0	-0.147
102	"gene-Ids"	"Ids"	chrNC_000086.8	-	69404648	69404737	69406582	69406760	69403554	69403755	69407407	69407544	102	252,262,281,267	160,202,175,189	208,176,166,188	153,149,128,159	78	78	0.0312846596121954	0.38728251037166	0.612,0.565,0.616,0.586	0.576,0.542,0.565,0.542	0.039
103	"gene-Ids"	"Ids"	chrNC_000086.8	-	69404648	69404737	69406582	69406760	69403554	69403755	69416830	69417029	103	1,0,0,0	160,202,173,188	0,0,1,1	153,145,125,159	78	78	0.346813454523237	0.75438321759704	0.006,0.0,0.0,0.0	0.0,0.0,0.008,0.006	-0.002
104	"gene-Ids"	"Ids"	chrNC_000086.8	-	69406582	69406760	69407407	69407544	69404648	69404737	69416830	69417029	104	1,0,3,1	301,362,323,347	1,2,5,3	246,249,239,257	78	78	0.051794997835246	0.448763165924057	0.003,0.0,0.009,0.003	0.004,0.008,0.02,0.012	-0.007
105	"gene-Kars1"	"Kars1"	chrNC_000074.7	-	112732263	112732420	112734838	112735018	112729906	112730072	112736853	112736912	105	2,0,0,0	271,252,230,215	0,0,4,6	261,177,201,234	78	78	0.470178000733518	0.82830163231015	0.007,0.0,0.0,0.0	0.0,0.0,0.02,0.025	-0.009
106	"gene-Kars1"	"Kars1"	chrNC_000074.7	-	112732263	112732420	112734838	112735018	112729906	112730072	112737841	112737986	106	33,33,26,38	435,397,349,365	30,41,37,38	414,310,295,367	78	78	0.14748610107513	0.595117633054994	0.071,0.077,0.069,0.094	0.068,0.117,0.111,0.094	-0.02
107	"gene-Kars1"	"Kars1"	chrNC_000074.7	-	112734838	112735018	112736853	112736912	112732263	112732420	112737841	112737986	107	0,0,0,0	80,87,71,88	1,0,0,0	80,93,81,114	78	78	0.18693515575659	0.6394248904521	0.0,0.0,0.0,0.0	0.012,0.0,0.0,0.0	-0.003
108	"gene-Kars1"	"Kars1"	chrNC_000074.7	-	112735113	112735171	112736853	112736912	112734838	112735018	112737841	112737986	108	2,0,0,0	3,10,9,7	0,0,3,6	2,9,7,7	78	78	0.259347436845408	0.704086198661021	0.4,0.0,0.0,0.0	0.0,0.0,0.3,0.462	-0.09
109	"gene-Ddx19a"	"Ddx19a"	chrNC_000074.7	-	111710212	111710305	111716105	111716241	111707622	111707725	111717108	111717159	109	69,42,67,74	57,63,72,56	70,59,69,75	65,65,55,59	78	78	0.427800050686227	0.803786638359708	0.548,0.4,0.482,0.569	0.519,0.476,0.556,0.56	-0.028
110	"gene-Slc35e2"	"Slc35e2"	chrNC_000070.7	+	155700025	155700079	155700639	155700712	155697073	155697194	155702071	155702217	110	13,13,14,16	13,17,11,14	27,5,7,17	30,18,14,27	78	78	0.043913312393386	0.436483448809612	0.5,0.433,0.56,0.533	0.474,0.217,0.333,0.386	0.154
111	"gene-Zfp821"	"Zfp821"	chrNC_000074.7	+	110436042	110436159	110444393	110444519	110432650	110433051	110447826	110447975	111	52,21,44,31	98,76,98,79	30,27,41,43	102,96,96,95	78	78	0.317036430187821	0.744530660995689	0.347,0.216,0.31,0.282	0.227,0.22,0.299,0.312	0.024
112	"gene-Zfp821"	"Zfp821"	chrNC_000074.7	+	110436042	110436159	110444393	110444538	110432650	110433051	110447826	110447975	112	52,21,44,31	104,105,101,116	30,27,41,43	120,113,116,138	78	78	0.500462617812235	0.845746998623746	0.333,0.167,0.303,0.211	0.2,0.193,0.261,0.238	0.03
118	"gene-1810030O07Rik"	"1810030O07Rik"	chrNC_000086.8	-	12528888	12529068	12530738	12530888	12524100	12524263	12535765	12535885	118	57,67,55,53	67,61,52,55	32,47,42,48	57,61,66,81	78	78	0.00314345586054021	0.29508443450055	0.46,0.523,0.514,0.491	0.36,0.435,0.389,0.372	0.108
119	"gene-Rgl1"	"Rgl1"	chrNC_000067.7	-	152447348	152447426	152462157	152462366	152433153	152433338	152550610	152550777	119	7,6,9,4	32,11,18,19	13,6,4,7	21,28,16,32	78	78	0.821114271819908	0.977923055303185	0.179,0.353,0.333,0.174	0.382,0.176,0.2,0.179	0.025
120	"gene-Rgl1"	"Rgl1"	chrNC_000067.7	-	152462157	152462366	152499568	152499679	152447348	152447426	152500734	152500912	120	7,5,5,1	38,31,33,36	2,7,4,12	39,37,27,32	78	78	0.538170354011155	0.864400904961037	0.156,0.139,0.132,0.027	0.049,0.159,0.129,0.273	-0.039
121	"gene-Rgl1"	"Rgl1"	chrNC_000067.7	-	152462157	152462366	152499568	152499679	152447348	152447426	152550610	152550774	121	22,6,15,16	45,33,42,40	12,17,13,17	50,42,30,38	78	78	0.999202115572178	0.999202115572178	0.328,0.154,0.263,0.286	0.194,0.288,0.302,0.309	-0.016
122	"gene-Rgl1"	"Rgl1"	chrNC_000067.7	-	152462157	152462366	152550610	152550774	152447348	152447426	152641657	152642056	122	6,5,6,17	40,33,33,36	11,10,7,11	39,37,27,32	78	78	0.41228901094027	0.794056402187786	0.13,0.132,0.154,0.321	0.22,0.213,0.206,0.256	-0.039
123	"gene-Rgl1"	"Rgl1"	chrNC_000067.7	-	152462157	152462366	152550610	152550777	152447348	152447426	152641657	152642056	123	18,22,15,9	40,33,33,36	27,16,22,19	39,37,27,32	78	78	0.0921356909374595	0.512267683998559	0.31,0.4,0.312,0.2	0.409,0.302,0.449,0.373	-0.078
124	"gene-Rgl1"	"Rgl1"	chrNC_000067.7	-	152499568	152499679	152550610	152550774	152462157	152462366	152641657	152642056	124	12,6,15,21	32,25,19,24	22,15,10,17	33,15,15,16	78	78	0.144751630354119	0.593388555331368	0.273,0.194,0.441,0.467	0.4,0.5,0.4,0.515	-0.11
125	"gene-Rgl1"	"Rgl1"	chrNC_000067.7	-	152499568	152499679	152550610	152550777	152462157	152462366	152641657	152642056	125	24,23,24,13	32,25,19,24	38,21,25,25	33,15,15,16	78	78	0.0126169089774378	0.320154187019013	0.429,0.479,0.558,0.351	0.535,0.583,0.625,0.61	-0.134
126	"gene-Uros"	"Uros"	chrNC_000073.7	-	133292236	133292322	133292814	133292895	133291310	133291409	133299397	133299472	126	35,33,38,33	40,32,40,36	27,25,29,34	42,31,43,46	78	78	0.0348373422264538	0.405248708073171	0.467,0.508,0.487,0.478	0.391,0.446,0.403,0.425	0.069
127	"gene-Uros"	"Uros"	chrNC_000073.7	-	133292236	133292322	133299397	133299472	133291310	133291409	133300872	133300947	127	39,50,34,43	37,24,30,32	37,40,49,47	36,25,38,40	78	78	0.637793160175479	0.915099701810331	0.513,0.676,0.531,0.573	0.507,0.615,0.563,0.54	0.017
128	"gene-Sbno1"	"Sbno1"	chrNC_000071.7	-	124517347	124517485	124519571	124519664	124516532	124516609	124519745	124519840	128	89,104,97,69	132,127,113,111	81,65,80,94	131,100,136,139	78	78	0.0806250126862251	0.490197055349355	0.403,0.45,0.462,0.383	0.382,0.394,0.37,0.403	0.037
129	"gene-Slc7a6os"	"Slc7a6os"	chrNC_000074.7	-	106928862	106928991	106930962	106931172	106927069	106927781	106936996	106937263	129	110,108,79,122	84,82,84,68	123,123,109,138	151,107,119,109	78	78	0.0379603424281469	0.419493028915721	0.567,0.568,0.485,0.642	0.449,0.535,0.478,0.559	0.06
130	"gene-Slc7a6os"	"Slc7a6os"	chrNC_000074.7	-	106930962	106931172	106936996	106937263	106928862	106928991	106937350	106937565	130	65,49,37,58	30,33,26,17	71,45,50,56	31,28,26,26	78	78	0.999202115572178	0.999202115572178	0.684,0.598,0.587,0.773	0.696,0.616,0.658,0.683	-0.003
131	"gene-Nfatc3"	"Nfatc3"	chrNC_000074.7	+	106825703	106825844	106827565	106827621	106822795	106822968	106830656	106830783	131	21,32,23,22	13,9,15,10	16,15,19,16	11,16,3,12	78	78	0.550540711287337	0.870772520636334	0.618,0.78,0.605,0.688	0.593,0.484,0.864,0.571	0.045
132	"gene-Ctcf"	"Ctcf"	chrNC_000074.7	+	106380010	106380179	106381371	106381463	106370147	106370264	106390385	106391175	132	3,1,8,2	5,3,3,1	2,5,3,5	0,3,1,6	78	78	0.999202115572178	0.999202115572178	0.375,0.25,0.727,0.667	1.0,0.625,0.75,0.455	-0.203
133	"gene-Atp6v0d1"	"Atp6v0d1"	chrNC_000074.7	-	106255805	106255885	106265952	106266124	106252255	106252333	106292414	106292696	133	290,219,235,238	223,227,181,191	289,249,263,297	214,194,236,192	78	78	0.26715419146106	0.709033276131755	0.565,0.491,0.565,0.555	0.575,0.562,0.527,0.607	-0.024
134	"gene-Terb1"	"Terb1"	chrNC_000074.7	-	105223403	105223535	105224598	105224727	105221933	105221994	105225124	105225235	134	0,0,1,0	1,1,3,0	0,0,1,0	0,1,0,0	78	78	0.588256444978337	0.890721981161196	0.0,0.0,0.25,NA	NA,0.0,1.0,NA	-0.417
135	"gene-Bean1"	"Bean1"	chrNC_000074.7	+	104940547	104940658	104941645	104941796	104937549	104937801	104943559	104945730	135	7,2,5,8	38,33,24,27	7,8,7,3	26,32,29,33	78	78	0.583061395063888	0.888254232295669	0.156,0.057,0.172,0.229	0.212,0.2,0.194,0.083	-0.019
136	"gene-Mcf2l"	"Mcf2l"	chrNC_000074.7	+	13013163	13013247	13022978	13023093	12929881	12930150	13034859	13034950	136	8,10,6,11	206,260,214,236	6,11,6,14	203,148,151,175	78	78	0.240229605787406	0.688341422955701	0.037,0.037,0.027,0.045	0.029,0.069,0.038,0.074	-0.016
137	"gene-Mcf2l"	"Mcf2l"	chrNC_000074.7	+	13013163	13013247	13022978	13023093	12997877	12998186	13034859	13034950	137	49,51,45,47	206,260,214,236	27,24,34,44	203,147,151,172	78	78	0.484734649134519	0.835392487261069	0.192,0.164,0.174,0.166	0.117,0.14,0.184,0.204	0.013
138	"gene-Mcf2l"	"Mcf2l"	chrNC_000074.7	+	13022978	13023093	13034859	13034950	13013163	13013247	13043828	13043948	138	210,260,193,230	145,151,173,149	169,163,123,178	126,130,115,110	78	78	0.230881041775725	0.68139141847225	0.592,0.633,0.527,0.607	0.573,0.556,0.517,0.618	0.024
139	"gene-Mcf2l"	"Mcf2l"	chrNC_000074.7	+	13034859	13034950	13043828	13043948	13022978	13023093	13046609	13046726	139	115,132,127,145	188,221,186,184	99,74,78,98	167,129,126,159	78	78	0.239593741946899	0.687157182096404	0.38,0.374,0.406,0.441	0.372,0.365,0.382,0.381	0.025
140	"gene-Miat"	"Miat"	chrNC_000071.7	-	112372073	112372222	112375920	112376080	112368790	112369740	112376166	112376222	140	27,25,28,17	327,499,510,358	17,15,30,18	301,313,256,337	78	78	0.578098871239574	0.884077260954526	0.076,0.048,0.052,0.045	0.053,0.046,0.105,0.051	-0.009
141	"gene-Miat"	"Miat"	chrNC_000071.7	-	112372073	112372222	112375920	112376044	112368790	112369740	112376174	112376222	141	56,79,56,48	323,502,507,364	54,50,43,55	299,320,255,339	78	78	0.15031932215114	0.597874105492277	0.148,0.136,0.099,0.117	0.153,0.135,0.144,0.14	-0.018
142	"gene-Miat"	"Miat"	chrNC_000071.7	-	112372073	112372222	112376166	112376222	112368790	112369740	112376474	112376814	142	42,43,37,35	312,490,508,351	36,33,19,38	286,311,260,340	78	78	0.526178282886149	0.859628892950875	0.119,0.081,0.068,0.091	0.112,0.096,0.068,0.101	-0.005
143	"gene-Miat"	"Miat"	chrNC_000071.7	-	112372073	112372222	112376174	112376222	112368790	112369740	112376474	112376814	143	37,42,33,30	312,490,508,351	28,34,17,31	286,311,260,340	78	78	0.671898314030569	0.924470590858842	0.106,0.079,0.061,0.079	0.089,0.099,0.061,0.084	-0.002
144	"gene-Miat"	"Miat"	chrNC_000071.7	-	112375920	112376044	112376166	112376222	112372073	112372222	112376474	112376814	144	78,80,75,57	228,431,352,271	55,58,32,53	239,212,216,266	78	78	0.56605174565681	0.877396144901122	0.255,0.157,0.176,0.174	0.187,0.215,0.129,0.166	0.016
145	"gene-Miat"	"Miat"	chrNC_000071.7	-	112375920	112376044	112376174	112376222	112372073	112372222	112376474	112376814	145	68,77,66,57	228,431,352,271	50,62,28,51	239,212,216,266	78	78	0.733592977833468	0.94644956530796	0.23,0.152,0.158,0.174	0.173,0.226,0.115,0.161	0.01
146	"gene-Miat"	"Miat"	chrNC_000071.7	-	112375920	112376080	112376166	112376222	112372073	112372222	112376474	112376814	146	78,80,75,57	173,298,263,201	55,58,32,53	182,147,162,192	78	78	0.570295545337171	0.880503051205875	0.311,0.212,0.222,0.221	0.232,0.283,0.165,0.216	0.017
147	"gene-Miat"	"Miat"	chrNC_000071.7	-	112375920	112376080	112376174	112376222	112372073	112372222	112376474	112376814	147	68,77,66,57	173,298,263,201	50,62,28,51	182,147,162,192	78	78	0.752341782670309	0.954092155165233	0.282,0.205,0.201,0.221	0.216,0.297,0.147,0.21	0.01
148	"gene-Cdh8"	"Cdh8"	chrNC_000074.7	-	99926864	99927032	99957034	99957154	99922871	99923059	100006038	100006333	148	105,129,126,93	155,152,125,117	85,73,84,96	129,126,115,120	78	78	0.0772600456505975	0.485345521663047	0.404,0.459,0.502,0.443	0.397,0.367,0.422,0.444	0.045
149	"gene-Cdh8"	"Cdh8"	chrNC_000074.7	-	99957034	99957154	100006038	100006333	99926864	99927032	100127357	100127809	149	109,124,135,113	136,107,112,111	113,74,77,90	96,74,106,93	78	78	0.500257782872345	0.845746998623746	0.445,0.537,0.547,0.504	0.541,0.5,0.421,0.492	0.02
150	"gene-Cdh8"	"Cdh8"	chrNC_000074.7	-	100006038	100006333	100127357	100127809	99957034	99957154	100142713	100143079	150	121,126,140,124	136,165,161,111	99,72,82,87	106,96,114,118	78	78	0.159527378113595	0.607012700960348	0.471,0.433,0.465,0.528	0.483,0.429,0.418,0.424	0.036
151	"gene-Got2"	"Got2"	chrNC_000074.7	-	96596099	96596265	96597402	96597553	96593448	96593599	96598518	96598623	151	260,214,206,256	290,302,289,321	245,261,318,260	340,256,352,347	78	78	0.363146861928437	0.76482751335217	0.473,0.415,0.416,0.444	0.419,0.505,0.475,0.428	-0.02
152	"gene-Ndrg4"	"Ndrg4"	chrNC_000074.7	+	96435235	96435322	96435404	96435461	96433556	96433617	96435710	96435814	152	251,255,218,214	196,173,133,170	196,183,193,201	145,167,152,140	78	78	0.218169696519236	0.670662889949066	0.562,0.596,0.621,0.557	0.575,0.523,0.559,0.589	0.022
153	"gene-Ndrg4"	"Ndrg4"	chrNC_000074.7	+	96436530	96436582	96437291	96437339	96436393	96436450	96437561	96437597	153	132,155,139,150	151,178,154,146	113,117,106,141	155,114,152,154	78	78	0.306851305081212	0.738976622643788	0.466,0.465,0.474,0.507	0.422,0.506,0.411,0.478	0.024
156	"gene-Zmat4"	"Zmat4"	chrNC_000074.7	+	24184315	24184353	24188846	24191124	24159504	24159817	24238415	24238521	156	0,0,3,0	0,0,0,0	0,0,0,0	0,2,0,0	77	78	NA	NA	NA,NA,1.0,NA	NA,0.0,NA,NA	1.0
157	"gene-Arl2bp"	"Arl2bp"	chrNC_000074.7	+	95396948	95397055	95397922	95398008	95394224	95394286	95398689	95398786	157	149,139,119,151	141,136,171,169	162,137,149,133	154,168,177,182	78	78	0.483959257758725	0.835392487261069	0.514,0.505,0.41,0.472	0.513,0.449,0.457,0.422	0.015
158	"gene-Rspry1"	"Rspry1"	chrNC_000074.7	+	95364890	95365006	95366150	95366294	95363251	95363383	95373211	95373323	158	47,52,58,42	61,64,71,70	55,52,49,50	76,57,81,73	78	78	0.734886996856944	0.94660914589925	0.435,0.448,0.45,0.375	0.42,0.477,0.377,0.407	0.007
159	"gene-Rspry1"	"Rspry1"	chrNC_000074.7	+	95366150	95366294	95373211	95373323	95364890	95365006	95376380	95376483	159	54,63,41,61	60,46,54,50	69,34,81,51	56,47,67,54	78	78	0.971669367068626	0.999202115572178	0.474,0.578,0.432,0.55	0.552,0.42,0.547,0.486	0.007
160	"gene-Srgap1"	"Srgap1"	chrNC_000076.7	-	121664633	121664667	121665131	121665234	121661538	121661599	121667789	121667817	160	1,0,1,1	103,100,118,104	0,0,0,1	94,71,54,71	78	73	0.556970633291874	0.873844719749563	0.009,0.0,0.008,0.009	0.0,0.0,0.0,0.013	0.003
161	"gene-Chd9"	"Chd9"	chrNC_000074.7	+	91728247	91728443	91732341	91732509	91725123	91725334	91733158	91733338	161	34,44,47,45	42,44,41,44	37,29,14,25	26,28,38,25	78	78	0.626021298224703	0.909245006058288	0.447,0.5,0.534,0.506	0.587,0.509,0.269,0.5	0.03
163	"gene-4921524J17Rik"	"4921524J17Rik"	chrNC_000074.7	-	86138741	86138924	86153488	86153585	86135387	86136519	86159287	86159470	163	62,65,77,67	107,119,124,106	53,69,68,61	97,122,108,128	78	78	0.387876713423691	0.777165256670569	0.367,0.353,0.383,0.387	0.353,0.361,0.386,0.323	0.017
164	"gene-Mast1"	"Mast1"	chrNC_000074.7	-	85657448	85657527	85661872	85661948	85655850	85656011	85662334	85662423	164	62,71,83,70	89,116,130,111	62,71,51,67	111,86,81,121	78	78	0.807865835632106	0.972808546713476	0.411,0.38,0.39,0.387	0.358,0.452,0.386,0.356	0.004
165	"gene-Zfp330"	"Zfp330"	chrNC_000074.7	-	83497429	83497500	83497967	83497987	83495948	83496028	83499508	83499640	165	3,4,5,4	59,91,47,54	7,7,11,13	71,43,62,69	59	78	0.00501234464838141	0.302210334894093	0.063,0.055,0.123,0.089	0.115,0.177,0.19,0.199	-0.088
166	"gene-Eps15l1"	"Eps15l1"	chrNC_000074.7	-	73097352	73097496	73099809	73100015	73094833	73095368	73121747	73121830	166	90,116,112,110	0,5,0,0	137,135,115,135	6,1,0,2	78	78	0.315686276279221	0.74407149281024	1.0,0.959,1.0,1.0	0.958,0.993,1.0,0.985	0.006
167	"gene-Eps15l1"	"Eps15l1"	chrNC_000074.7	-	73097352	73097496	73112156	73112289	73094833	73095368	73121747	73121830	167	56,66,82,85	0,5,0,0	99,60,73,108	6,1,0,2	78	78	0.254283293917984	0.701990755085722	1.0,0.93,1.0,1.0	0.943,0.984,1.0,0.982	0.005
168	"gene-Eps15l1"	"Eps15l1"	chrNC_000074.7	-	73099809	73100015	73112156	73112289	73094833	73095368	73121747	73121830	168	56,66,82,85	90,116,112,110	99,60,73,108	137,135,115,135	78	78	0.686553264518325	0.929163837218891	0.384,0.363,0.423,0.436	0.419,0.308,0.388,0.444	0.012
169	"gene-Eps15l1"	"Eps15l1"	chrNC_000074.7	-	73112156	73112289	73121747	73121830	73094833	73095368	73122555	73122616	169	108,128,121,124	11,16,14,26	161,131,158,151	31,9,12,23	78	78	0.482456943259301	0.835146117503574	0.908,0.889,0.896,0.827	0.839,0.936,0.929,0.868	-0.013
170	"gene-Eps15l1"	"Eps15l1"	chrNC_000074.7	-	73112156	73112289	73121747	73121830	73099809	73100015	73122555	73122616	170	100,131,121,109	41,44,34,35	151,125,137,155	56,44,50,34	78	78	0.800456389408544	0.9701113176789	0.709,0.749,0.781,0.757	0.729,0.74,0.733,0.82	-0.006
171	"gene-Fcho1"	"Fcho1"	chrNC_000074.7	-	72166915	72166940	72167343	72167416	72166620	72166678	72167522	72167571	171	2,12,13,12	13,39,31,17	13,10,10,11	24,13,24,24	78	64	0.247534559413357	0.696623332336772	0.112,0.202,0.256,0.367	0.308,0.387,0.255,0.273	-0.072
172	"gene-Fcho1"	"Fcho1"	chrNC_000074.7	-	72166915	72166940	72167343	72167416	72166620	72166678	72167526	72167571	172	65,72,70,84	13,39,31,18	51,66,46,59	22,13,24,24	78	64	0.655610878590051	0.920791165824768	0.804,0.602,0.649,0.793	0.655,0.806,0.611,0.669	0.027
173	"gene-Dda1"	"Dda1"	chrNC_000074.7	+	71924680	71924761	71924838	71924890	71921837	71921969	71926418	71926480	173	152,136,117,159	73,68,75,79	109,131,153,160	101,81,86,83	78	78	0.159315868712915	0.607012700960348	0.676,0.667,0.609,0.668	0.519,0.618,0.64,0.658	0.046
174	"gene-Dda1"	"Dda1"	chrNC_000074.7	+	71924680	71924761	71926418	71926480	71921837	71921969	71927131	71928741	174	137,111,95,143	127,109,99,131	97,110,128,129	131,116,131,153	78	78	0.0319695084028067	0.391650194186906	0.519,0.505,0.49,0.522	0.425,0.487,0.494,0.457	0.043
175	"gene-Dda1"	"Dda1"	chrNC_000074.7	+	71924684	71924761	71926418	71926480	71921837	71921969	71927131	71928741	175	15,10,15,10	127,109,99,131	7,16,14,14	131,116,131,153	78	78	0.576478430112525	0.882949804755912	0.106,0.084,0.132,0.071	0.051,0.121,0.097,0.084	0.01
176	"gene-Dda1"	"Dda1"	chrNC_000074.7	+	71924838	71924890	71926418	71926480	71924680	71924761	71927131	71928741	176	82,84,78,91	141,133,124,147	102,77,79,91	142,141,159,186	78	78	0.256894682680421	0.702615152150135	0.368,0.387,0.386,0.382	0.418,0.353,0.332,0.329	0.023
177	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789519	71789609	71789846	71789861	71786956	71787038	71791550	71791664	177	11,11,24,14	3,10,10,9	13,12,15,9	14,9,7,12	78	54	0.11783797849383	0.554098663990322	0.717,0.432,0.624,0.519	0.391,0.48,0.597,0.342	0.121
178	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789519	71789609	71789846	71789861	71786956	71787038	71793403	71793443	178	10,11,15,11	0,0,1,0	7,10,11,8	0,1,0,0	78	54	0.805931990550918	0.971046322191584	1.0,1.0,0.912,1.0	1.0,0.874,1.0,1.0	0.009
179	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789519	71789609	71791550	71791664	71786956	71787038	71793403	71793443	179	10,11,15,11	6,3,4,4	7,10,11,8	10,6,9,11	78	78	0.00684281891724725	0.302731933932513	0.625,0.786,0.789,0.733	0.412,0.625,0.55,0.421	0.231
180	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789846	71789861	71791550	71791664	71786956	71787038	71793403	71793443	180	0,0,1,0	6,3,4,4	0,1,0,0	10,6,9,11	54	78	0.66717297235189	0.922754980353359	0.0,0.0,0.265,0.0	0.0,0.194,0.0,0.0	0.018
181	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789846	71789861	71791550	71791664	71786956	71787038	71795405	71795528	181	0,0,0,0	5,5,7,3	0,1,0,0	7,5,7,9	54	78	0.255916298236732	0.702615152150135	0.0,0.0,0.0,0.0	0.0,0.224,0.0,0.0	-0.056
182	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789846	71789861	71793403	71793443	71786956	71787038	71795405	71795528	182	0,0,0,0	8,2,4,3	0,1,0,0	2,2,1,4	54	78	0.186155613854331	0.639126267110043	0.0,0.0,0.0,0.0	0.0,0.419,0.0,0.0	-0.105
183	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789846	71789861	71791550	71791664	71789519	71789609	71793403	71793443	183	0,1,1,1	4,2,10,7	1,0,2,0	9,8,8,9	54	78	0.666461013424176	0.922697617009292	0.0,0.419,0.126,0.171	0.138,0.0,0.265,0.0	0.078
184	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789846	71789861	71791550	71791664	71789519	71789609	71795405	71795528	184	0,1,1,2	3,4,11,5	0,0,2,0	5,7,8,6	54	78	0.319719958497154	0.746231446875088	0.0,0.265,0.116,0.366	0.0,0.0,0.265,0.0	0.12
185	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71789846	71789861	71793403	71793443	71789519	71789609	71795405	71795528	185	0,1,1,2	7,0,3,3	0,0,2,0	1,3,1,4	54	78	0.389510137370401	0.779217417599625	0.0,1.0,0.325,0.491	0.0,0.0,0.743,0.0	0.268
186	"gene-Myo9b"	"Myo9b"	chrNC_000074.7	+	71791550	71791664	71793403	71793443	71786956	71787038	71795405	71795528	186	5,5,7,3	8,2,4,3	7,5,7,9	2,2,1,4	78	78	0.035877515686263	0.410331887388051	0.385,0.714,0.636,0.5	0.778,0.714,0.875,0.692	-0.206
